episode,timesteps,reward,success,outcome,steps,wall_time_s
1,14,-0.94,0,hole,14,0.002581
2,20,-0.86,0,hole,6,0.003168
3,33,-0.93,0,hole,13,0.003591
4,54,-0.86,0,hole,21,0.004154
5,72,-0.83,0,hole,18,0.004897
6,81,-0.89,0,hole,9,0.005187
7,85,-0.84,0,hole,4,0.005319
8,139,-1.09,0,hole,54,0.013355
9,149,-0.9,0,hole,10,0.015442
10,174,-1.05,0,hole,25,0.020208
11,189,-0.8,0,hole,15,0.023261
12,202,-0.73,0,hole,13,0.025299
13,262,-1.2,0,hole,60,0.035485
14,297,-1.0,0,hole,35,0.041783
15,310,-0.78,0,hole,13,0.043872
16,319,-0.89,0,hole,9,0.045211
17,334,-0.95,0,hole,15,0.047904
18,395,-1.26,0,hole,61,0.059306
19,410,-0.95,0,hole,15,0.062024
20,456,-1.26,0,hole,46,0.070658
21,478,-1.02,0,hole,22,0.074796
22,489,-0.91,0,hole,11,0.076797
23,501,-0.92,0,hole,12,0.079044
24,507,-0.86,0,hole,6,0.079879
25,531,-0.89,0,hole,24,0.083992
26,547,-0.81,0,hole,16,0.0875
27,588,-1.01,0,hole,41,0.094552
28,596,-0.88,0,hole,8,0.095862
29,607,-0.91,0,hole,11,0.097928
30,651,-1.09,0,hole,44,0.10629
31,663,-0.77,0,hole,12,0.108399
32,679,-0.96,0,hole,16,0.111155
33,688,-0.74,0,hole,9,0.112658
34,771,-1.48,0,hole,83,0.127798
35,831,-1.25,0,hole,60,0.13873
36,848,-0.82,0,hole,17,0.141621
37,917,-1.34,0,hole,69,0.15514
38,932,-0.95,0,hole,15,0.157392
39,936,-0.84,0,hole,4,0.158094
40,985,-1.14,0,hole,49,0.166509
41,1000,-0.95,0,hole,15,0.16875
42,1063,-1.43,0,hole,63,0.18013
43,1192,-1.84,0,hole,129,0.201902
44,1261,-1.49,0,hole,69,0.214008
45,1280,-0.84,0,hole,19,0.217361
46,1312,-1.12,0,hole,32,0.22312
47,1357,-1.25,0,hole,45,0.230904
48,1396,-1.04,0,hole,39,0.237704
49,1425,-1.09,0,hole,29,0.243173
50,1457,-0.97,0,hole,32,0.248713
51,1528,0.99,1,success,71,0.261199
52,1542,-0.94,0,hole,14,0.263723
53,1570,-0.93,0,hole,28,0.269567
54,1607,-1.17,0,hole,37,0.277108
55,1635,-1.08,0,hole,28,0.282184
56,1647,-0.92,0,hole,12,0.284305
57,1668,-1.01,0,hole,21,0.288778
58,1689,-1.01,0,hole,21,0.293034
59,1750,-1.26,0,hole,61,0.30419
60,1783,-1.13,0,hole,33,0.309658
61,1826,-1.08,0,hole,43,0.317133
62,1860,-0.99,0,hole,34,0.323535
63,1872,-0.92,0,hole,12,0.325493
64,1887,-0.95,0,hole,15,0.328163
65,1917,-0.95,0,hole,30,0.333782
66,1935,-0.73,0,hole,18,0.337705
67,1970,-1.15,0,hole,35,0.343629
68,2023,-1.33,0,hole,53,0.352236
69,2051,-1.08,0,hole,28,0.357542
70,2060,-0.74,0,hole,9,0.358915
71,2067,-0.87,0,hole,7,0.360557
72,2138,-1.51,0,hole,71,0.37305
73,2165,-0.87,0,hole,27,0.377658
74,2196,-0.96,0,hole,31,0.382578
75,2210,-0.94,0,hole,14,0.385081
76,2255,-1.1,0,hole,45,0.393407
77,2278,-1.03,0,hole,23,0.397999
78,2303,-1.05,0,hole,25,0.402836
79,2347,-1.09,0,hole,44,0.411528
80,2357,-0.9,0,hole,10,0.413477
81,2368,-0.91,0,hole,11,0.415097
82,2479,-1.76,0,hole,111,0.434947
83,2527,-1.28,0,hole,48,0.444064
84,2574,-1.07,0,hole,47,0.452217
