timesteps,td_error
500,0.10283973813056946
1000,0.052364807575941086
1500,0.06560487300157547
2000,0.07725221663713455
2500,0.0707026869058609
3000,0.07562507688999176
3500,0.08599156141281128
4000,0.032113444060087204
4500,0.04937311261892319
5000,0.08202127367258072
5500,0.04905569553375244
6000,0.040690649300813675
6500,0.034287743270397186
7000,0.05214172974228859
7500,0.02819238230586052
8000,0.025458987802267075
8500,0.0268063023686409
9000,0.021404428407549858
9500,0.07254905253648758
10000,0.030184021219611168
10500,0.04665229842066765
11000,0.027495360001921654
11500,0.04343558847904205
12000,0.037772152572870255
12500,0.03767857700586319
13000,0.032957203686237335
13500,0.024804135784506798
14000,0.06360171735286713
14500,0.06355950981378555
15000,0.08914453536272049
15500,0.06639795005321503
16000,0.07615963369607925
16500,0.1045939177274704
17000,0.11968250572681427
17500,0.09318423271179199
18000,0.061490029096603394
18500,0.05874885991215706
19000,0.05521102249622345
19500,0.08649857342243195
20000,0.0874943882226944
20500,0.06338692456483841
21000,0.0820150077342987
21500,0.09186786413192749
22000,0.050806306302547455
22500,0.059952158480882645
23000,0.07633771002292633
23500,0.04892978072166443
24000,0.04774847999215126
24500,0.05716966837644577
25000,0.04561122506856918
25500,0.07040993869304657
26000,0.054325170814991
26500,0.08152414858341217
27000,0.05962739884853363
27500,0.06661388278007507
28000,0.057984039187431335
28500,0.054457101970911026
29000,0.04756280779838562
29500,0.046849753707647324
30000,0.051066212356090546
30500,0.0510287769138813
31000,0.04168503358960152
31500,0.052153557538986206
32000,0.058183830231428146
32500,0.045343875885009766
33000,0.05672196298837662
33500,0.05501231178641319
34000,0.04480477422475815
34500,0.041725240647792816
35000,0.040561094880104065
35500,0.043543167412281036
36000,0.054196976125240326
36500,0.051729582250118256
37000,0.05484344810247421
37500,0.05235646665096283
38000,0.06546724587678909
38500,0.04779985547065735
39000,0.0474904365837574
39500,0.04961268976330757
40000,0.04285508766770363
40500,0.04277678579092026
41000,0.05037754401564598
41500,0.05649430677294731
42000,0.05027437210083008
42500,0.059218522161245346
43000,0.04974695295095444
43500,0.057457685470581055
44000,0.05451738089323044
44500,0.05250705033540726
45000,0.05696100369095802
45500,0.06299236416816711
46000,0.063362255692482
46500,0.04448261857032776
47000,0.047041475772857666
47500,0.05489104986190796
48000,0.05368557572364807
48500,0.059883203357458115
49000,0.05219217389822006
49500,0.05197194591164589
50000,0.048696063458919525
50500,0.058940865099430084
51000,0.07807514071464539
51500,0.07550916820764542
52000,0.050636980682611465
52500,0.057001445442438126
53000,0.054749034345149994
53500,0.04684143513441086
54000,0.06362292170524597
54500,0.060622796416282654
55000,0.03419477120041847
55500,0.05097572132945061
56000,0.05752389132976532
56500,0.041141413152217865
57000,0.04707936942577362
57500,0.05299697816371918
58000,0.04788968339562416
58500,0.050475120544433594
59000,0.056363314390182495
59500,0.05568143352866173
60000,0.04357330501079559
60500,0.048610638827085495
61000,0.05007597431540489
61500,0.04510266333818436
62000,0.05528410151600838
62500,0.04546079784631729
63000,0.05464383214712143
63500,0.045270536094903946
64000,0.05035007745027542
64500,0.05140245333313942
65000,0.05909108743071556
65500,0.05189955234527588
66000,0.05368546023964882
66500,0.04243449866771698
67000,0.05933317542076111
67500,0.05992330610752106
68000,0.049017224460840225
68500,0.048796556890010834
69000,0.04823101684451103
69500,0.06842122226953506
70000,0.07179805636405945
70500,0.055026423186063766
71000,0.05073727294802666
71500,0.04419516772031784
72000,0.047003649175167084
72500,0.05268450081348419
73000,0.03876696899533272
73500,0.04687859117984772
74000,0.043131545186042786
74500,0.048206180334091187
75000,0.04193401336669922
75500,0.05054539814591408
76000,0.047204889357089996
76500,0.05152168497443199
77000,0.06157678738236427
77500,0.049741484224796295
78000,0.04704422503709793
78500,0.05287870764732361
79000,0.045801855623722076
79500,0.04659680649638176
80000,0.05805100500583649
80500,0.043408818542957306
81000,0.046762317419052124
81500,0.05127095431089401
82000,0.03787628933787346
82500,0.04723401367664337
83000,0.047453440725803375
83500,0.04680468142032623
84000,0.0432332307100296
84500,0.06108202412724495
85000,0.046672090888023376
85500,0.048311881721019745
86000,0.05133146047592163
86500,0.04803154990077019
87000,0.04079253226518631
87500,0.05136493593454361
88000,0.049161240458488464
88500,0.05920027941465378
89000,0.05485629662871361
89500,0.05066489800810814
90000,0.052112024277448654
90500,0.052024390548467636
91000,0.05345660448074341
91500,0.05740676820278168
92000,0.04958507791161537
92500,0.04927999898791313
93000,0.044130537658929825
93500,0.041793666779994965
94000,0.0748041644692421
94500,0.04340660944581032
95000,0.04713761806488037
95500,0.051508545875549316
96000,0.05839000642299652
96500,0.07085662335157394
97000,0.05290466547012329
97500,0.05689830332994461
98000,0.0498366504907608
98500,0.05772323161363602
99000,0.05243920534849167
99500,0.06606170535087585
100000,0.05308240279555321
100500,0.07259408384561539
101000,0.06163346767425537
101500,0.051993273198604584
102000,0.05547206103801727
102500,0.05209270864725113
103000,0.06076653674244881
103500,0.056383758783340454
104000,0.05977606400847435
104500,0.04904069006443024
105000,0.04301086440682411
105500,0.04903280735015869
106000,0.049494534730911255
106500,0.051466286182403564
107000,0.05710388720035553
107500,0.04719308391213417
108000,0.06376587599515915
108500,0.05323351174592972
109000,0.04859431833028793
109500,0.0507226325571537
110000,0.06445979326963425
110500,0.047482896596193314
111000,0.050066493451595306
111500,0.05140308290719986
112000,0.05067101866006851
112500,0.05144258588552475
113000,0.05315732955932617
113500,0.04712500050663948
114000,0.06080340966582298
114500,0.04799950122833252
115000,0.04513967037200928
115500,0.046082355082035065
116000,0.05308125540614128
116500,0.05512461066246033
117000,0.05363123118877411
117500,0.06029585376381874
118000,0.053493015468120575
118500,0.045055314898490906
119000,0.0571158267557621
119500,0.053470782935619354
120000,0.04313831403851509
120500,0.051789574325084686
121000,0.047356635332107544
121500,0.06941799819469452
122000,0.05489517003297806
122500,0.04899529740214348
123000,0.057734161615371704
123500,0.055263176560401917
124000,0.05435951426625252
124500,0.05274106562137604
125000,0.050073783844709396
125500,0.060031358152627945
126000,0.053530529141426086
126500,0.06266564130783081
127000,0.04913888871669769
127500,0.05023512989282608
128000,0.04226787015795708
128500,0.04890573397278786
129000,0.04340432584285736
129500,0.041790470480918884
130000,0.045433346182107925
130500,0.05203193426132202
131000,0.051047686487436295
131500,0.07574645429849625
132000,0.05241710692644119
132500,0.05645953118801117
133000,0.04408878833055496
133500,0.0859781950712204
134000,0.05321120470762253
134500,0.055776678025722504
135000,0.048603933304548264
135500,0.04510899633169174
136000,0.05247584357857704
136500,0.05404394119977951
137000,0.041117917746305466
137500,0.04623746871948242
138000,0.047342292964458466
138500,0.03968343138694763
139000,0.04168399050831795
139500,0.05344993248581886
140000,0.049338288605213165
140500,0.06293068826198578
141000,0.05247088149189949
141500,0.04237392544746399
142000,0.054901372641325
142500,0.04522142559289932
143000,0.05424925684928894
143500,0.04794367775321007
144000,0.03718243166804314
144500,0.05412767827510834
145000,0.05667371675372124
145500,0.04672769084572792
146000,0.054769281297922134
146500,0.048205506056547165
147000,0.06016971915960312
147500,0.04903453588485718
148000,0.04745814949274063
148500,0.05034077540040016
149000,0.049447376281023026
149500,0.05632942542433739
150000,0.04787273705005646
150500,0.04932459816336632
151000,0.05576742812991142
151500,0.04549200460314751
152000,0.05103506147861481
152500,0.04519614204764366
153000,0.052766136825084686
153500,0.04052097350358963
154000,0.05221826955676079
154500,0.054016873240470886
155000,0.056883275508880615
155500,0.047269389033317566
156000,0.03693263232707977
156500,0.04513854905962944
157000,0.049120355397462845
157500,0.05275364965200424
158000,0.058776166290044785
158500,0.049537211656570435
159000,0.052045922726392746
159500,0.054947659373283386
160000,0.05531773716211319
160500,0.06424932926893234
161000,0.04530610516667366
161500,0.06260240077972412
162000,0.05395713075995445
162500,0.0602567195892334
163000,0.0714598074555397
163500,0.03980462625622749
164000,0.058214813470840454
164500,0.057455677539110184
165000,0.05071438103914261
165500,0.04490141570568085
166000,0.04743650555610657
166500,0.05607399344444275
167000,0.049285002052783966
167500,0.05901210382580757
168000,0.052469659596681595
168500,0.056792959570884705
169000,0.05212228000164032
169500,0.05710289254784584
170000,0.0622163787484169
170500,0.05830895155668259
171000,0.05139817297458649
171500,0.05708181485533714
172000,0.04812665283679962
172500,0.04535369947552681
173000,0.04655737802386284
173500,0.04551883041858673
174000,0.04987148568034172
174500,0.05091669037938118
175000,0.050855331122875214
175500,0.04940970987081528
176000,0.048090722411870956
176500,0.04507611691951752
177000,0.06163463741540909
177500,0.051094379276037216
178000,0.04496164992451668
178500,0.04877711832523346
179000,0.056600794196128845
179500,0.05546658858656883
180000,0.058073095977306366
180500,0.05191419646143913
181000,0.05222855508327484
181500,0.05438629537820816
182000,0.052703022956848145
182500,0.06659460067749023
183000,0.048529814928770065
183500,0.054709240794181824
184000,0.05100216716527939
184500,0.04769463092088699
185000,0.041866108775138855
185500,0.04873745143413544
186000,0.049495041370391846
186500,0.050603561103343964
187000,0.05334402620792389
187500,0.05086394026875496
188000,0.052487343549728394
188500,0.04409158229827881
189000,0.05181775614619255
189500,0.04515353962779045
190000,0.04852220416069031
190500,0.05692055821418762
191000,0.055099595338106155
191500,0.06200593709945679
192000,0.04305461794137955
192500,0.05086199566721916
193000,0.04778042063117027
193500,0.05184223875403404
194000,0.05523335933685303
194500,0.04996486008167267
195000,0.051480431109666824
195500,0.045751482248306274
196000,0.04838409274816513
196500,0.04466169327497482
197000,0.049227699637413025
197500,0.052924055606126785
198000,0.046420540660619736
198500,0.05185806751251221
199000,0.04898891597986221
199500,0.057827532291412354
200000,0.0558500662446022
