episode,timesteps,reward,success,outcome,steps,wall_time_s
1,11,0.0,0,hole,11,0.001881
2,26,0.0,0,hole,15,0.002287
3,59,0.0,0,hole,33,0.003102
4,73,0.0,0,hole,14,0.00346
5,88,0.0,0,hole,15,0.003935
6,93,0.0,0,hole,5,0.004091
7,136,0.0,0,hole,43,0.01185
8,150,0.0,0,hole,14,0.015297
9,157,0.0,0,hole,7,0.017173
10,175,0.0,0,hole,18,0.020463
11,193,0.0,0,hole,18,0.024776
12,213,0.0,0,hole,20,0.029377
13,234,0.0,0,hole,21,0.034107
14,253,0.0,0,hole,19,0.038383
15,261,0.0,0,hole,8,0.039923
16,268,0.0,0,hole,7,0.040885
17,272,0.0,0,hole,4,0.041851
18,300,0.0,0,hole,28,0.048088
19,304,0.0,0,hole,4,0.049818
20,331,0.0,0,hole,27,0.055549
21,361,0.0,0,hole,30,0.061792
22,396,0.0,0,hole,35,0.06927
23,405,0.0,0,hole,9,0.071851
24,457,0.0,0,hole,52,0.082382
25,485,0.0,0,hole,28,0.08831
26,516,0.0,0,hole,31,0.094324
27,534,0.0,0,hole,18,0.098413
28,547,0.0,0,hole,13,0.100981
29,559,0.0,0,hole,12,0.103445
30,585,0.0,0,hole,26,0.108685
31,597,0.0,0,hole,12,0.111138
32,614,0.0,0,hole,17,0.115791
33,628,0.0,0,hole,14,0.118453
34,635,0.0,0,hole,7,0.120051
35,648,0.0,0,hole,13,0.122642
36,680,0.0,0,hole,32,0.128846
37,689,0.0,0,hole,9,0.131228
38,729,0.0,0,hole,40,0.140035
39,780,0.0,0,hole,51,0.151562
40,841,0.0,0,hole,61,0.163816
41,857,0.0,0,hole,16,0.168923
42,878,0.0,0,hole,21,0.175274
43,935,0.0,0,hole,57,0.189644
44,953,0.0,0,hole,18,0.193333
45,962,0.0,0,hole,9,0.195347
46,986,0.0,0,hole,24,0.200764
47,1015,0.0,0,hole,29,0.207249
48,1055,0.0,0,hole,40,0.215885
49,1072,0.0,0,hole,17,0.219284
50,1107,0.0,0,hole,35,0.22685
51,1128,0.0,0,hole,21,0.23124
52,1137,0.0,0,hole,9,0.233829
53,1147,0.0,0,hole,10,0.235788
54,1185,0.0,0,hole,38,0.243874
55,1211,0.0,0,hole,26,0.249889
56,1234,0.0,0,hole,23,0.254654
57,1280,0.0,0,hole,46,0.263416
58,1348,0.0,0,hole,68,0.277613
59,1388,0.0,0,hole,40,0.286065
60,1469,0.0,0,hole,81,0.302872
61,1503,0.0,0,hole,34,0.309617
62,1571,0.0,0,hole,68,0.324722
63,1615,0.0,0,hole,44,0.334027
64,1622,0.0,0,hole,7,0.335374
65,1639,0.0,0,hole,17,0.338693
66,1664,0.0,0,hole,25,0.343649
67,1717,0.0,0,hole,53,0.355831
68,1917,0.0,0,timeout,200,0.397012
69,1955,0.0,0,hole,38,0.404843
