episode,timesteps,reward,success,outcome,steps,wall_time_s
1,12,-0.92,0,hole,12,0.001582
2,28,-0.96,0,hole,16,0.002061
3,39,-0.76,0,hole,11,0.002381
4,71,-1.12,0,hole,32,0.003249
5,109,-1.03,0,hole,38,0.006269
6,166,-1.22,0,hole,57,0.016745
7,204,-1.18,0,hole,38,0.023014
8,213,-0.89,0,hole,9,0.025028
9,238,-0.9,0,hole,25,0.029543
10,246,-0.88,0,hole,8,0.030878
11,278,-0.92,0,hole,32,0.036499
12,292,-0.94,0,hole,14,0.038545
13,309,-0.82,0,hole,17,0.043334
14,324,-0.7,0,hole,15,0.046284
15,348,-0.89,0,hole,24,0.050232
16,366,-0.98,0,hole,18,0.053884
17,399,-0.98,0,hole,33,0.060562
18,409,-0.75,0,hole,10,0.0631
19,426,-0.82,0,hole,17,0.065777
20,459,-0.98,0,hole,33,0.071073
21,475,-0.81,0,hole,16,0.073949
22,493,-0.83,0,hole,18,0.078406
23,513,-1.0,0,hole,20,0.082333
24,526,-0.93,0,hole,13,0.084344
25,545,-0.84,0,hole,19,0.088016
26,585,-1.05,0,hole,40,0.096045
27,620,-1.0,0,hole,35,0.101821
28,659,-1.04,0,hole,39,0.108689
29,710,-1.31,0,hole,51,0.118838
30,761,-1.16,0,hole,51,0.12889
31,781,-1.0,0,hole,20,0.132227
32,790,-0.74,0,hole,9,0.133598
33,799,-0.89,0,hole,9,0.135109
34,822,-0.88,0,hole,23,0.139423
35,860,-1.18,0,hole,38,0.146603
36,906,-1.11,0,hole,46,0.154907
37,928,-0.87,0,hole,22,0.158765
38,979,1.19,1,success,51,0.167734
39,992,-0.78,0,hole,13,0.169732
40,1025,-0.93,0,hole,33,0.176865
41,1029,-0.84,0,hole,4,0.177826
42,1053,-1.04,0,hole,24,0.181856
43,1087,-0.99,0,hole,34,0.18745
44,1122,-1.0,0,hole,35,0.195363
45,1168,-1.11,0,hole,46,0.203554
46,1227,-1.39,0,hole,59,0.215126
47,1235,-0.88,0,hole,8,0.216482
48,1310,-1.55,0,hole,75,0.229643
49,1337,-0.92,0,hole,27,0.234668
50,1375,-0.93,0,hole,38,0.240977
51,1387,-0.92,0,hole,12,0.244473
52,1398,-0.66,0,hole,11,0.247084
53,1414,-0.81,0,hole,16,0.250367
54,1447,-1.13,0,hole,33,0.255992
55,1484,-1.17,0,hole,37,0.263913
56,1502,-0.78,0,hole,18,0.267746
57,1551,-1.29,0,hole,49,0.277229
58,1621,1.0,1,success,70,0.289902
59,1678,-1.22,0,hole,57,0.299682
60,1689,-0.91,0,hole,11,0.301685
61,1710,-0.86,0,hole,21,0.305557
62,1759,-1.09,0,hole,49,0.314183
63,1832,-1.38,0,hole,73,0.328244
64,1879,-1.27,0,hole,47,0.336477
65,1897,-0.78,0,hole,18,0.339819
66,1915,-0.98,0,hole,18,0.343994
67,1921,-0.86,0,hole,6,0.345476
68,1947,-1.06,0,hole,26,0.349752
69,2029,-1.62,0,hole,82,0.365883
70,2058,-1.09,0,hole,29,0.37073
71,2081,-0.88,0,hole,23,0.374934
72,2157,-1.56,0,hole,76,0.388671
73,2222,-1.45,0,hole,65,0.400498
74,2307,-1.5,0,hole,85,0.417105
75,2324,-0.82,0,hole,17,0.420077
76,2365,-1.06,0,hole,41,0.428384
77,2373,-0.88,0,hole,8,0.429975
78,2405,-0.97,0,hole,32,0.435892
79,2433,-1.08,0,hole,28,0.441268
80,2456,-0.83,0,hole,23,0.446328
81,2487,-0.96,0,hole,31,0.452186
82,2502,-0.8,0,hole,15,0.455755
83,2549,-1.07,0,hole,47,0.465181
84,2554,-0.85,0,hole,5,0.466021
85,2590,-1.01,0,hole,36,0.472579
86,2609,-0.74,0,hole,19,0.477372
87,2652,-1.08,0,hole,43,0.48442
88,2729,-1.42,0,hole,77,0.499384
89,2789,-1.4,0,hole,60,0.51111
90,2857,-1.33,0,hole,68,0.523749
91,2876,-0.84,0,hole,19,0.527152
92,2888,-0.92,0,hole,12,0.52934
93,2908,-1.0,0,hole,20,0.533271
94,2938,-0.95,0,hole,30,0.538727
95,2982,-1.24,0,hole,44,0.547198
96,3003,-0.86,0,hole,21,0.551454
97,3038,-0.9,0,hole,35,0.557877
98,3066,-0.93,0,hole,28,0.563464
99,3124,-1.23,0,hole,58,0.573583
100,3176,-1.07,0,hole,52,0.584025
101,3209,-0.88,0,hole,33,0.591388
102,3221,-0.77,0,hole,12,0.595034
103,3233,-0.92,0,hole,12,0.597499
104,3262,-0.94,0,hole,29,0.602519
105,3308,-1.26,0,hole,46,0.611195
106,3341,-0.98,0,hole,33,0.61789
107,3360,-0.79,0,hole,19,0.620845
108,3380,-0.85,0,hole,20,0.624526
109,3416,-0.96,0,hole,36,0.632489
110,3425,-0.89,0,hole,9,0.634715
111,3442,-0.97,0,hole,17,0.637644
112,3496,-1.19,0,hole,54,0.648851
113,3583,-1.52,0,hole,87,0.666765
114,3602,-0.84,0,hole,19,0.670641
115,3694,-1.72,0,hole,92,0.687064
116,3749,-1.35,0,hole,55,0.69799
117,3763,-0.94,0,hole,14,0.700436
118,3773,-0.9,0,hole,10,0.702525
119,3809,-1.16,0,hole,36,0.71053
120,3837,-0.93,0,hole,28,0.715926
121,3919,-1.47,0,hole,82,0.732284
122,3926,-0.87,0,hole,7,0.733769
123,3948,-1.02,0,hole,22,0.737431
124,4020,-1.37,0,hole,72,0.75274
125,4042,-0.87,0,hole,22,0.75729
126,4103,-1.41,0,hole,61,0.769936
127,4127,-0.89,0,hole,24,0.774695
128,4146,-0.74,0,hole,19,0.779534
129,4226,-1.35,0,hole,80,0.797742
130,4350,-1.89,0,hole,124,0.82506
131,4372,-0.87,0,hole,22,0.829354
132,4387,-0.8,0,hole,15,0.832226
133,4398,-0.91,0,hole,11,0.834591
134,4441,-1.23,0,hole,43,0.885702
135,4456,-0.8,0,hole,15,0.912382
136,4490,-0.99,0,hole,34,0.930938
137,4520,-0.95,0,hole,30,0.955665
138,4528,-0.88,0,hole,8,0.957664
139,4540,-0.92,0,hole,12,0.963667
140,4595,-1.35,0,hole,55,0.974049
141,4665,-1.35,0,hole,70,0.989332
142,4684,-0.84,0,hole,19,0.99337
143,4690,-0.86,0,hole,6,0.994873
144,4710,-0.85,0,hole,20,0.99916
145,4721,-0.76,0,hole,11,1.001629
146,4767,-1.26,0,hole,46,1.012535
147,4802,-1.15,0,hole,35,1.02069
148,4825,-1.03,0,hole,23,1.027013
149,4848,-1.03,0,hole,23,1.03115
150,4881,-0.98,0,hole,33,1.03769
151,4897,-0.96,0,hole,16,1.041368
152,4903,-0.86,0,hole,6,1.043247
153,4907,-0.84,0,hole,4,1.044341
154,4935,-0.93,0,hole,28,1.049647
155,4960,-1.05,0,hole,25,1.054722
156,4988,-1.08,0,hole,28,1.060852
157,5088,-1.65,0,hole,100,1.080783
158,5093,-0.85,0,hole,5,1.08212
159,5115,-1.02,0,hole,22,1.08602
160,5165,-1.3,0,hole,50,1.097235
161,5233,-1.28,0,hole,68,1.111515
162,5243,-0.7,0,hole,10,1.113099
163,5252,-0.89,0,hole,9,1.11471
164,5324,-1.37,0,hole,72,1.129169
165,5343,-0.99,0,hole,19,1.13317
166,5375,-0.97,0,hole,32,1.139266
167,5436,-1.26,0,hole,61,1.152294
168,5470,-1.14,0,hole,34,1.159495
169,5517,-1.27,0,hole,47,1.169357
170,5529,-0.92,0,hole,12,1.171574
171,5547,-0.98,0,hole,18,1.175042
172,5560,-0.93,0,hole,13,1.177921
173,5587,-1.07,0,hole,27,1.183443
174,5617,-1.1,0,hole,30,1.189632
175,5629,-0.92,0,hole,12,1.193212
176,5679,-1.15,0,hole,50,1.202546
177,5711,-1.12,0,hole,32,1.209351
178,5740,-1.09,0,hole,29,1.214638
179,5779,-0.99,0,hole,39,1.221743
180,5854,-1.4,0,hole,75,1.237755
181,5861,-0.72,0,hole,7,1.239528
182,5923,-1.27,0,hole,62,1.252818
183,5943,-1.0,0,hole,20,1.256257
184,5958,-0.7,0,hole,15,1.259765
185,5984,-0.91,0,hole,26,1.26483
186,6032,-1.28,0,hole,48,1.274422
187,6043,-0.91,0,hole,11,1.277502
188,6061,-0.83,0,hole,18,1.281264
189,6083,-0.82,0,hole,22,1.285017
190,6093,-0.7,0,hole,10,1.28737
191,6120,-1.07,0,hole,27,1.292757
192,6167,-1.27,0,hole,47,1.30221
193,6212,-1.25,0,hole,45,1.31179
194,6223,-0.91,0,hole,11,1.313942
195,6240,-0.82,0,hole,17,1.316734
196,6248,-0.88,0,hole,8,1.318212
197,6306,-1.38,0,hole,58,1.331408
198,6312,-0.86,0,hole,6,1.332339
199,6402,-1.7,0,hole,90,1.350649
