timesteps,td_error
500,0.11082786321640015
1000,0.09080082923173904
1500,0.07972274720668793
2000,0.07454286515712738
2500,0.07804358750581741
3000,0.05471867322921753
3500,0.07651059329509735
4000,0.0719212144613266
4500,0.058002784848213196
5000,0.0777091532945633
5500,0.06354779005050659
6000,0.06114133447408676
6500,0.08822159469127655
7000,0.10090725123882294
7500,0.0600607693195343
8000,0.11681192368268967
8500,0.08736226707696915
9000,0.08169390261173248
9500,0.09945766627788544
10000,0.10931593179702759
10500,0.0641176849603653
11000,0.0882619321346283
11500,0.06096040457487106
12000,0.0753813087940216
12500,0.09372688829898834
13000,0.09403984993696213
13500,0.09678918123245239
14000,0.1283286064863205
14500,0.08478245139122009
15000,0.06238650530576706
15500,0.10008422285318375
16000,0.11074281483888626
16500,0.07706069201231003
17000,0.06637716293334961
17500,0.05244772136211395
18000,0.06423139572143555
18500,0.06093169003725052
19000,0.09946580231189728
19500,0.07728703320026398
20000,0.10248629003763199
20500,0.06490466743707657
21000,0.060698509216308594
21500,0.04398810863494873
22000,0.09502249211072922
22500,0.04669472575187683
23000,0.08561017364263535
23500,0.08706876635551453
24000,0.050456833094358444
24500,0.04737059399485588
25000,0.065369613468647
25500,0.05693638324737549
26000,0.08258743584156036
26500,0.07355573028326035
27000,0.0817280262708664
27500,0.05486496537923813
28000,0.049604788422584534
28500,0.04045280069112778
29000,0.08276829123497009
29500,0.06691265851259232
30000,0.07018798589706421
30500,0.05075161159038544
31000,0.07228847593069077
31500,0.074520543217659
32000,0.041263118386268616
32500,0.04483826458454132
33000,0.06820337474346161
33500,0.041267745196819305
34000,0.05519408360123634
34500,0.06266316771507263
35000,0.05576711893081665
35500,0.049934953451156616
36000,0.07791761308908463
36500,0.0327647402882576
37000,0.05401608347892761
37500,0.08378013968467712
38000,0.05512484908103943
38500,0.07385346293449402
39000,0.07197578251361847
39500,0.04562380537390709
40000,0.07906452566385269
40500,0.06494514644145966
41000,0.06462214142084122
41500,0.05692075192928314
42000,0.03938991203904152
42500,0.06602710485458374
43000,0.04862237721681595
43500,0.03949547931551933
44000,0.05221245437860489
44500,0.028213148936629295
45000,0.03650616481900215
45500,0.03769277036190033
46000,0.05570472776889801
46500,0.05123491585254669
47000,0.08353687822818756
47500,0.03787853941321373
48000,0.04844778776168823
48500,0.04883510619401932
49000,0.052338216453790665
49500,0.04134400188922882
50000,0.08177128434181213
50500,0.05731022357940674
51000,0.06308399140834808
51500,0.0752609521150589
52000,0.07638910412788391
52500,0.07272818684577942
53000,0.06620460748672485
53500,0.06214065104722977
54000,0.05119917541742325
54500,0.05721525847911835
55000,0.055452100932598114
55500,0.04057661443948746
56000,0.04400467872619629
56500,0.06799297034740448
57000,0.052971355617046356
57500,0.0725688710808754
58000,0.08234737068414688
58500,0.06374009698629379
59000,0.05926968902349472
59500,0.0685323029756546
60000,0.037052180618047714
60500,0.05620590224862099
61000,0.05068462714552879
61500,0.07855864614248276
62000,0.04166384041309357
62500,0.06574200093746185
63000,0.03512611612677574
63500,0.06290820240974426
64000,0.049011699855327606
64500,0.04715653508901596
65000,0.04948388785123825
65500,0.04750936105847359
66000,0.04648325592279434
66500,0.052743129432201385
67000,0.04863898456096649
67500,0.050807319581508636
68000,0.04891310632228851
68500,0.043279387056827545
69000,0.04965866729617119
69500,0.05868195742368698
70000,0.05334697663784027
70500,0.0710800290107727
71000,0.03782913088798523
71500,0.04282683506608009
72000,0.0654941126704216
72500,0.05825449153780937
73000,0.07144317030906677
73500,0.058275822550058365
74000,0.05969180166721344
74500,0.0471503809094429
75000,0.032904110848903656
75500,0.06524795293807983
76000,0.060303058475255966
76500,0.05636473000049591
77000,0.08429311215877533
77500,0.049197968095541
78000,0.06081993132829666
78500,0.06258206069469452
79000,0.03852275013923645
79500,0.04812220111489296
80000,0.04908723011612892
80500,0.052096523344516754
81000,0.051923394203186035
81500,0.06336143612861633
82000,0.046107519418001175
82500,0.05468805879354477
83000,0.08359509706497192
83500,0.04823412001132965
84000,0.047827936708927155
84500,0.03897274285554886
85000,0.06791730970144272
85500,0.04925759509205818
86000,0.06694784015417099
86500,0.0408957414329052
87000,0.04387633502483368
87500,0.07469858229160309
88000,0.05620978772640228
88500,0.034848570823669434
89000,0.05485076829791069
89500,0.042730383574962616
90000,0.04583602398633957
90500,0.07804052531719208
91000,0.06095527112483978
91500,0.047522176057100296
92000,0.049318790435791016
92500,0.08809258788824081
93000,0.061223141849040985
93500,0.07071919739246368
94000,0.0407060906291008
94500,0.06952819973230362
95000,0.0640726089477539
95500,0.04745274782180786
96000,0.06027468293905258
96500,0.06419283896684647
97000,0.05385027080774307
97500,0.062991201877594
98000,0.06366612017154694
98500,0.04167461767792702
99000,0.05030813068151474
99500,0.04581409692764282
100000,0.05400678887963295
100500,0.06596902012825012
101000,0.07903926074504852
101500,0.0668448731303215
102000,0.06619852781295776
102500,0.07351084798574448
103000,0.043034374713897705
103500,0.073477603495121
104000,0.05880630016326904
104500,0.0625796914100647
105000,0.05959049239754677
105500,0.05159750580787659
106000,0.049169011414051056
106500,0.0796661227941513
107000,0.08807455003261566
107500,0.05645512044429779
108000,0.03316677361726761
108500,0.07813139259815216
109000,0.060853004455566406
109500,0.05763574317097664
110000,0.07020220160484314
110500,0.055976517498493195
111000,0.08135068416595459
111500,0.05902382358908653
112000,0.053271446377038956
112500,0.08343279361724854
113000,0.037120409309864044
113500,0.05687130242586136
114000,0.04814989119768143
114500,0.0595531240105629
115000,0.033625148236751556
115500,0.04087892174720764
116000,0.04343923181295395
116500,0.06758762896060944
117000,0.05107276886701584
117500,0.06958578526973724
118000,0.07202021777629852
118500,0.05170980840921402
119000,0.05663234740495682
119500,0.06363856792449951
120000,0.06001424789428711
120500,0.054376520216464996
121000,0.05346255004405975
121500,0.04900328442454338
122000,0.08153463155031204
122500,0.06470251083374023
123000,0.05550641566514969
123500,0.06691498309373856
124000,0.05436917394399643
124500,0.06339158117771149
125000,0.047537434846162796
125500,0.06785714626312256
126000,0.05212908983230591
126500,0.0539209246635437
127000,0.06766855716705322
127500,0.060935601592063904
128000,0.05316801369190216
128500,0.05943174660205841
129000,0.055344078689813614
129500,0.05654627084732056
130000,0.059712234884500504
130500,0.042437843978405
131000,0.05643676221370697
131500,0.06967247277498245
132000,0.060324475169181824
132500,0.0722866952419281
133000,0.058429256081581116
133500,0.049916401505470276
134000,0.07111729681491852
134500,0.07890472561120987
135000,0.05226286128163338
135500,0.05540728569030762
136000,0.06160464137792587
136500,0.04787303879857063
137000,0.08452308923006058
137500,0.04457623139023781
138000,0.07319309562444687
138500,0.06141338497400284
139000,0.07174304127693176
139500,0.05290087312459946
140000,0.05791827291250229
140500,0.05713862180709839
141000,0.05293633043766022
141500,0.06792017072439194
142000,0.05576268211007118
142500,0.05914383381605148
143000,0.07674415409564972
143500,0.07178587466478348
144000,0.04891142249107361
144500,0.05180828273296356
145000,0.0524488165974617
145500,0.05525125563144684
146000,0.05737997591495514
146500,0.06966465711593628
147000,0.043598368763923645
147500,0.059368692338466644
148000,0.07407781481742859
148500,0.05213209241628647
149000,0.043068528175354004
149500,0.055675406008958817
150000,0.0730920284986496
150500,0.06470385193824768
151000,0.07835915684700012
151500,0.043261319398880005
152000,0.07766789942979813
152500,0.08302614092826843
153000,0.04950806498527527
153500,0.0778244361281395
154000,0.06434394419193268
154500,0.046844273805618286
155000,0.06740894913673401
155500,0.07299625873565674
156000,0.06651854515075684
156500,0.06606654822826385
157000,0.05795140191912651
157500,0.06670423597097397
158000,0.07562823593616486
158500,0.06673111766576767
159000,0.06035358086228371
159500,0.06600071489810944
160000,0.04548397287726402
160500,0.05889171361923218
161000,0.06200224906206131
161500,0.05143553391098976
162000,0.052049390971660614
162500,0.058058001101017
163000,0.04193127900362015
163500,0.07048416137695312
164000,0.07610169053077698
164500,0.06239096820354462
165000,0.07216014713048935
165500,0.07330372929573059
166000,0.06593340635299683
166500,0.07037036865949631
167000,0.05471140146255493
167500,0.07895447313785553
168000,0.062395259737968445
168500,0.06407921016216278
169000,0.06603813171386719
169500,0.06066486984491348
170000,0.06003587320446968
170500,0.05726318061351776
171000,0.0654430240392685
171500,0.06198914349079132
172000,0.04812294989824295
172500,0.06915834546089172
173000,0.08945652842521667
173500,0.07135798037052155
174000,0.05901815742254257
174500,0.051180481910705566
175000,0.07138657569885254
175500,0.055026907473802567
176000,0.0933753103017807
176500,0.0654887706041336
177000,0.06132797524333
177500,0.06256167590618134
178000,0.05977170541882515
178500,0.05708174407482147
179000,0.07611921429634094
179500,0.04826714098453522
180000,0.0707266628742218
180500,0.057960961014032364
181000,0.0545920804142952
181500,0.05391020327806473
182000,0.06242283433675766
182500,0.04824763536453247
183000,0.06983952969312668
183500,0.07580120861530304
184000,0.06367232650518417
184500,0.06911513209342957
185000,0.07126638293266296
185500,0.04936836659908295
186000,0.05107946693897247
186500,0.0983930230140686
187000,0.081293985247612
187500,0.04686295986175537
188000,0.06698108464479446
188500,0.058168016374111176
189000,0.06713560223579407
189500,0.05943641811609268
190000,0.05657871067523956
190500,0.07194560766220093
191000,0.08605843782424927
191500,0.05961775407195091
192000,0.06666260957717896
192500,0.06467455625534058
193000,0.05673705413937569
193500,0.06102461740374565
194000,0.04048385098576546
194500,0.07229292392730713
195000,0.07168840616941452
195500,0.05642792209982872
196000,0.07475432008504868
196500,0.0572521835565567
197000,0.0746193528175354
197500,0.06659992784261703
198000,0.07878728955984116
198500,0.05523782968521118
199000,0.060277894139289856
199500,0.09310553967952728
200000,0.06341249495744705
