episode,timesteps,reward,success,outcome,steps,wall_time_s
1,43,0.0,0,hole,43,0.003173
2,75,0.0,0,hole,32,0.003958
3,94,0.0,0,hole,19,0.004434
4,180,0.0,0,hole,86,0.022094
5,198,0.0,0,hole,18,0.026509
6,203,0.0,0,hole,5,0.027794
7,213,0.0,0,hole,10,0.030088
8,230,0.0,0,hole,17,0.033633
9,311,0.0,0,hole,81,0.051232
10,345,0.0,0,hole,34,0.058337
11,361,0.0,0,hole,16,0.061529
12,377,0.0,0,hole,16,0.064703
13,408,0.0,0,hole,31,0.070812
14,449,0.0,0,hole,41,0.079829
15,494,0.0,0,hole,45,0.088176
16,537,0.0,0,hole,43,0.097895
17,563,0.0,0,hole,26,0.102836
18,616,0.0,0,hole,53,0.113947
19,641,0.0,0,hole,25,0.119163
20,683,0.0,0,hole,42,0.127501
21,691,0.0,0,hole,8,0.129081
22,703,0.0,0,hole,12,0.131875
23,713,0.0,0,hole,10,0.134067
24,721,0.0,0,hole,8,0.135761
25,743,0.0,0,hole,22,0.140604
26,770,0.0,0,hole,27,0.146302
27,825,0.0,0,hole,55,0.159109
28,839,0.0,0,hole,14,0.161851
29,847,0.0,0,hole,8,0.163578
30,880,0.0,0,hole,33,0.170184
31,901,0.0,0,hole,21,0.175763
32,918,0.0,0,hole,17,0.179106
33,935,0.0,0,hole,17,0.182416
34,945,0.0,0,hole,10,0.184707
35,969,0.0,0,hole,24,0.189622
36,980,0.0,0,hole,11,0.191907
37,1027,0.0,0,hole,47,0.202414
38,1052,0.0,0,hole,25,0.207522
39,1089,0.0,0,hole,37,0.215984
40,1112,0.0,0,hole,23,0.220608
41,1124,0.0,0,hole,12,0.2235
42,1179,0.0,0,hole,55,0.234984
43,1224,0.0,0,hole,45,0.244145
44,1363,0.0,0,hole,139,0.27184
45,1382,0.0,0,hole,19,0.275902
46,1442,0.0,0,hole,60,0.288005
47,1456,0.0,0,hole,14,0.29078
48,1487,0.0,0,hole,31,0.296761
49,1529,0.0,0,hole,42,0.306247
50,1564,0.0,0,hole,35,0.312634
51,1584,0.0,0,hole,20,0.316531
52,1609,0.0,0,hole,25,0.322388
53,1661,0.0,0,hole,52,0.332485
54,1693,0.0,0,hole,32,0.338837
55,1735,0.0,0,hole,42,0.347777
56,1747,0.0,0,hole,12,0.350194
57,1801,0.0,0,hole,54,0.362395
58,1911,0.0,0,hole,110,0.385259
59,1955,0.0,0,hole,44,0.394019
60,1978,0.0,0,hole,23,0.398525
61,2020,0.0,0,hole,42,0.407332
62,2036,0.0,0,hole,16,0.410375
63,2100,0.0,0,hole,64,0.425061
64,2126,0.0,0,hole,26,0.431117
65,2131,0.0,0,hole,5,0.432024
66,2144,0.0,0,hole,13,0.43455
67,2188,0.0,0,hole,44,0.443698
68,2220,0.0,0,hole,32,0.450435
69,2252,0.0,0,hole,32,0.457322
70,2258,0.0,0,hole,6,0.458727
71,2276,0.0,0,hole,18,0.461897
72,2281,0.0,0,hole,5,0.46331
73,2328,0.0,0,hole,47,0.473378
74,2382,0.0,0,hole,54,0.484624
75,2423,0.0,0,hole,41,0.493462
76,2496,0.0,0,hole,73,0.508087
77,2533,0.0,0,hole,37,0.516796
78,2569,0.0,0,hole,36,0.524987
79,2610,0.0,0,hole,41,0.5342
80,2700,0.0,0,hole,90,0.552536
81,2800,0.0,0,hole,100,0.57483
82,2839,0.0,0,hole,39,0.583055
83,2875,0.0,0,hole,36,0.590587
84,2918,0.0,0,hole,43,0.599495
85,2961,0.0,0,hole,43,0.608524
86,3006,0.0,0,hole,45,0.618648
87,3035,0.0,0,hole,29,0.624919
88,3057,0.0,0,hole,22,0.629455
89,3121,0.0,0,hole,64,0.643172
90,3142,0.0,0,hole,21,0.647173
91,3165,0.0,0,hole,23,0.651917
92,3259,0.0,0,hole,94,0.671331
93,3312,0.0,0,hole,53,0.682247
94,3437,0.0,0,hole,125,0.710153
95,3470,0.0,0,hole,33,0.716312
96,3505,0.0,0,hole,35,0.724005
97,3531,0.0,0,hole,26,0.729264
98,3650,0.0,0,hole,119,0.754142
99,3669,0.0,0,hole,19,0.758248
100,3694,0.0,0,hole,25,0.763061
101,3719,0.0,0,hole,25,0.768884
102,3732,0.0,0,hole,13,0.771686
103,3787,0.0,0,hole,55,0.783398
104,3799,0.0,0,hole,12,0.785964
105,3839,0.0,0,hole,40,0.795312
106,3932,0.0,0,hole,93,0.814545
107,3960,0.0,0,hole,28,0.820898
108,4015,0.0,0,hole,55,0.83296
109,4099,0.0,0,hole,84,0.850627
110,4195,0.0,0,hole,96,0.870668
111,4256,0.0,0,hole,61,0.883941
112,4360,0.0,0,hole,104,0.905297
113,4422,0.0,0,hole,62,0.919083
114,4471,0.0,0,hole,49,0.929244
115,4519,0.0,0,hole,48,0.939964
116,4538,0.0,0,hole,19,0.94405
117,4621,0.0,0,hole,83,0.962789
118,4645,0.0,0,hole,24,0.968152
119,4705,0.0,0,hole,60,0.981122
120,4740,0.0,0,hole,35,0.987757
121,4776,0.0,0,hole,36,0.995338
122,4823,0.0,0,hole,47,1.005431
123,4859,0.0,0,hole,36,1.01308
124,4993,0.0,0,hole,134,1.042228
125,5095,0.0,0,hole,102,1.064113
126,5140,0.0,0,hole,45,1.073746
127,5244,0.0,0,hole,104,1.095074
128,5286,0.0,0,hole,42,1.104015
129,5332,0.0,0,hole,46,1.113669
130,5408,0.0,0,hole,76,1.129612
131,5449,0.0,0,hole,41,1.138792
132,5457,0.0,0,hole,8,1.140519
133,5474,0.0,0,hole,17,1.144146
134,5551,0.0,0,hole,77,1.161406
135,5564,0.0,0,hole,13,1.165413
136,5651,0.0,0,hole,87,1.18738
137,5715,0.0,0,hole,64,1.204237
138,5819,0.0,0,hole,104,1.228003
139,5867,0.0,0,hole,48,1.237987
140,5882,0.0,0,hole,15,1.24153
141,5908,0.0,0,hole,26,1.247273
142,5991,0.0,0,hole,83,1.265141
143,6031,0.0,0,hole,40,1.274006
144,6040,0.0,0,hole,9,1.275666
145,6147,0.0,0,hole,107,1.29912
146,6207,0.0,0,hole,60,1.312548
147,6285,0.0,0,hole,78,1.329
148,6300,0.0,0,hole,15,1.331798
149,6320,0.0,0,hole,20,1.336591
150,6430,0.0,0,hole,110,1.359917
151,6441,0.0,0,hole,11,1.36222
152,6525,0.0,0,hole,84,1.381129
153,6622,0.0,0,hole,97,1.402633
154,6712,0.0,0,hole,90,1.421778
155,6798,1.0,1,success,86,1.440855
156,6831,0.0,0,hole,33,1.447862
157,6894,0.0,0,hole,63,1.461656
158,6971,0.0,0,hole,77,1.478066
159,7047,0.0,0,hole,76,1.494572
160,7071,0.0,0,hole,24,1.499488
161,7092,0.0,0,hole,21,1.503786
162,7289,0.0,0,hole,197,1.548213
163,7321,0.0,0,hole,32,1.555262
164,7344,0.0,0,hole,23,1.559945
165,7426,0.0,0,hole,82,1.579579
166,7556,0.0,0,hole,130,1.607189
167,7628,1.0,1,success,72,1.622965
168,7692,0.0,0,hole,64,1.636524
169,7726,0.0,0,hole,34,1.644714
170,7756,0.0,0,hole,30,1.650774
171,7791,0.0,0,hole,35,1.658438
172,7991,0.0,0,timeout,200,1.701685
173,8063,0.0,0,hole,72,1.71732
174,8163,1.0,1,success,100,1.73875
175,8217,0.0,0,hole,54,1.751163
176,8340,0.0,0,hole,123,1.777838
177,8355,0.0,0,hole,15,1.781349
178,8428,0.0,0,hole,73,1.797371
179,8538,0.0,0,hole,110,1.821277
180,8621,1.0,1,success,83,1.840984
181,8633,0.0,0,hole,12,1.843582
182,8656,1.0,1,success,23,1.848029
183,8735,0.0,0,hole,79,1.865677
184,8930,0.0,0,hole,195,1.908799
185,8955,0.0,0,hole,25,1.914038
186,9145,0.0,0,hole,190,1.957909
187,9165,0.0,0,hole,20,1.96207
188,9212,0.0,0,hole,47,1.972234
189,9289,0.0,0,hole,77,2.053202
190,9333,0.0,0,hole,44,2.06328
191,9414,0.0,0,hole,81,2.080328
192,9469,0.0,0,hole,55,2.091897
193,9509,0.0,0,hole,40,2.101042
194,9669,0.0,0,hole,160,2.13559
195,9736,0.0,0,hole,67,2.149389
196,9810,1.0,1,success,74,2.165831
197,9914,0.0,0,hole,104,2.188588
198,10010,0.0,0,hole,96,2.210911
199,10086,0.0,0,hole,76,2.227816
200,10156,0.0,0,hole,70,2.242795
201,10166,0.0,0,hole,10,2.245404
202,10224,1.0,1,success,58,2.258217
203,10252,0.0,0,hole,28,2.264206
204,10298,1.0,1,success,46,2.274643
205,10340,0.0,0,hole,42,2.283814
206,10372,0.0,0,hole,32,2.29136
207,10431,0.0,0,hole,59,2.304415
208,10511,0.0,0,hole,80,2.322463
209,10531,0.0,0,hole,20,2.326586
210,10552,0.0,0,hole,21,2.331076
211,10602,0.0,0,hole,50,2.342665
212,10676,1.0,1,success,74,2.358433
213,10723,0.0,0,hole,47,2.368841
214,10732,0.0,0,hole,9,2.370845
215,10797,0.0,0,hole,65,2.385416
216,10834,1.0,1,success,37,2.393822
217,10850,0.0,0,hole,16,2.397253
218,10946,0.0,0,hole,96,2.418371
219,10999,0.0,0,hole,53,2.43065
220,11039,0.0,0,hole,40,2.44006
221,11057,0.0,0,hole,18,2.444279
222,11166,0.0,0,hole,109,2.468064
223,11213,0.0,0,hole,47,2.478857
224,11243,0.0,0,hole,30,2.484818
225,11255,0.0,0,hole,12,2.487571
226,11264,0.0,0,hole,9,2.489474
227,11298,0.0,0,hole,34,2.497139
228,11330,0.0,0,hole,32,2.504191
229,11365,1.0,1,success,35,2.512376
230,11423,1.0,1,success,58,2.525708
231,11448,0.0,0,hole,25,2.531653
232,11534,0.0,0,hole,86,2.551414
233,11603,1.0,1,success,69,2.566715
234,11679,0.0,0,hole,76,2.583481
235,11701,0.0,0,hole,22,2.588735
236,11720,0.0,0,hole,19,2.592758
237,11745,0.0,0,hole,25,2.598664
238,11805,0.0,0,hole,60,2.61258
239,11848,0.0,0,hole,43,2.621341
240,11893,0.0,0,hole,45,2.63195
241,11980,0.0,0,hole,87,2.650941
