episode,timesteps,reward,success,outcome,steps,wall_time_s
1,8,0.0,0,hole,8,0.001658
2,35,0.0,0,hole,27,0.002341
3,70,0.0,0,hole,35,0.003187
4,84,0.0,0,hole,14,0.003529
5,102,0.0,0,hole,18,0.004295
6,172,1.0,1,success,70,0.01618
7,194,0.0,0,hole,22,0.019818
8,229,0.0,0,hole,35,0.025402
9,243,0.0,0,hole,14,0.027505
10,257,0.0,0,hole,14,0.029986
11,265,0.0,0,hole,8,0.031214
12,320,0.0,0,hole,55,0.039196
13,331,0.0,0,hole,11,0.04119
14,370,0.0,0,hole,39,0.04974
15,398,0.0,0,hole,28,0.054877
16,422,0.0,0,hole,24,0.05891
17,495,0.0,0,hole,73,0.071427
18,513,0.0,0,hole,18,0.074767
19,526,0.0,0,hole,13,0.076693
20,542,0.0,0,hole,16,0.079962
21,549,0.0,0,hole,7,0.081441
22,582,0.0,0,hole,33,0.086694
23,613,0.0,0,hole,31,0.091539
24,621,0.0,0,hole,8,0.092755
25,636,0.0,0,hole,15,0.09549
26,652,0.0,0,hole,16,0.097996
27,656,0.0,0,hole,4,0.098626
28,713,0.0,0,hole,57,0.108288
29,758,0.0,0,hole,45,0.115762
30,801,0.0,0,hole,43,0.122505
31,865,0.0,0,hole,64,0.132563
32,875,0.0,0,hole,10,0.133902
33,884,0.0,0,hole,9,0.135577
34,929,0.0,0,hole,45,0.143964
35,934,0.0,0,hole,5,0.145043
36,948,0.0,0,hole,14,0.147271
37,1068,0.0,0,hole,120,0.166729
38,1093,0.0,0,hole,25,0.171209
39,1142,0.0,0,hole,49,0.178884
40,1155,0.0,0,hole,13,0.180752
41,1188,0.0,0,hole,33,0.185807
42,1195,0.0,0,hole,7,0.18718
43,1229,0.0,0,hole,34,0.1938
44,1266,0.0,0,hole,37,0.199796
45,1285,0.0,0,hole,19,0.203039
46,1294,0.0,0,hole,9,0.204363
47,1318,0.0,0,hole,24,0.208353
48,1350,0.0,0,hole,32,0.213856
49,1357,0.0,0,hole,7,0.215276
50,1403,0.0,0,hole,46,0.222199
51,1447,0.0,0,hole,44,0.22967
52,1453,0.0,0,hole,6,0.230862
53,1503,0.0,0,hole,50,0.238899
54,1529,0.0,0,hole,26,0.24307
55,1581,0.0,0,hole,52,0.252466
56,1673,0.0,0,hole,92,0.267055
57,1697,0.0,0,hole,24,0.270982
58,1728,0.0,0,hole,31,0.275606
59,1735,0.0,0,hole,7,0.276992
60,1744,0.0,0,hole,9,0.278814
61,1781,1.0,1,success,37,0.285173
62,1791,0.0,0,hole,10,0.28658
63,1796,0.0,0,hole,5,0.287253
64,1875,0.0,0,hole,79,0.300234
65,1911,0.0,0,hole,36,0.30601
66,1950,0.0,0,hole,39,0.313317
67,1971,0.0,0,hole,21,0.316614
68,1993,0.0,0,hole,22,0.320486
69,2005,0.0,0,hole,12,0.322751
70,2023,0.0,0,hole,18,0.325351
71,2051,0.0,0,hole,28,0.330417
72,2071,0.0,0,hole,20,0.333566
73,2089,0.0,0,hole,18,0.336746
74,2107,0.0,0,hole,18,0.339369
75,2176,0.0,0,hole,69,0.350826
76,2186,0.0,0,hole,10,0.352685
77,2220,0.0,0,hole,34,0.357718
78,2236,0.0,0,hole,16,0.3602
79,2344,0.0,0,hole,108,0.377972
80,2354,0.0,0,hole,10,0.379974
81,2364,0.0,0,hole,10,0.381395
82,2380,0.0,0,hole,16,0.383829
83,2439,0.0,0,hole,59,0.394185
84,2464,0.0,0,hole,25,0.398402
