episode,timesteps,reward,success,outcome,steps,wall_time_s
1,7,0.0,0,hole,7,0.001394
2,21,0.0,0,hole,14,0.001921
3,57,0.0,0,hole,36,0.002802
4,99,0.0,0,hole,42,0.003784
5,104,0.0,0,hole,5,0.004543
6,149,0.0,0,hole,45,0.014912
7,160,0.0,0,hole,11,0.016892
8,168,0.0,0,hole,8,0.018451
9,185,0.0,0,hole,17,0.022035
10,198,0.0,0,hole,13,0.024401
11,226,0.0,0,hole,28,0.031211
12,247,0.0,0,hole,21,0.035222
13,258,0.0,0,hole,11,0.037524
14,305,0.0,0,hole,47,0.047825
15,328,0.0,0,hole,23,0.051787
16,364,0.0,0,hole,36,0.058513
17,372,0.0,0,hole,8,0.060147
18,387,0.0,0,hole,15,0.063629
19,400,0.0,0,hole,13,0.065992
20,503,0.0,0,hole,103,0.086515
21,511,0.0,0,hole,8,0.08818
22,535,0.0,0,hole,24,0.092848
23,568,0.0,0,hole,33,0.100154
24,600,0.0,0,hole,32,0.106262
25,619,0.0,0,hole,19,0.110494
26,673,0.0,0,hole,54,0.121426
27,687,0.0,0,hole,14,0.123859
28,757,0.0,0,hole,70,0.138114
29,852,0.0,0,hole,95,0.156345
30,864,0.0,0,hole,12,0.158666
31,913,0.0,0,hole,49,0.169078
32,933,0.0,0,hole,20,0.172848
33,967,0.0,0,hole,34,0.179864
34,1007,0.0,0,hole,40,0.18781
35,1028,0.0,0,hole,21,0.191737
36,1042,0.0,0,hole,14,0.194539
37,1057,0.0,0,hole,15,0.198258
38,1078,0.0,0,hole,21,0.202376
39,1130,0.0,0,hole,52,0.213031
40,1184,0.0,0,hole,54,0.223037
41,1193,0.0,0,hole,9,0.225357
42,1214,0.0,0,hole,21,0.23013
43,1253,0.0,0,hole,39,0.237799
44,1264,0.0,0,hole,11,0.239484
45,1335,0.0,0,hole,71,0.254534
46,1383,0.0,0,hole,48,0.264111
47,1407,0.0,0,hole,24,0.26893
48,1418,0.0,0,hole,11,0.271106
49,1456,0.0,0,hole,38,0.27803
50,1479,0.0,0,hole,23,0.283093
51,1507,0.0,0,hole,28,0.288942
52,1619,0.0,0,hole,112,0.311406
53,1780,0.0,0,hole,161,0.343226
54,1886,0.0,0,hole,106,0.363743
55,1938,0.0,0,hole,52,0.374302
56,1977,0.0,0,hole,39,0.382191
57,1998,0.0,0,hole,21,0.386204
58,2096,0.0,0,hole,98,0.406102
59,2157,0.0,0,hole,61,0.419541
60,2245,0.0,0,hole,88,0.438236
61,2329,0.0,0,hole,84,0.455254
62,2351,0.0,0,hole,22,0.459422
63,2375,0.0,0,hole,24,0.464339
64,2454,0.0,0,hole,79,0.480222
65,2654,0.0,0,timeout,200,0.520117
66,2676,0.0,0,hole,22,0.524077
67,2773,0.0,0,hole,97,0.543728
68,2800,0.0,0,hole,27,0.548685
69,2809,0.0,0,hole,9,0.551445
70,2887,0.0,0,hole,78,0.5669
71,2911,0.0,0,hole,24,0.572468
72,2934,0.0,0,hole,23,0.577094
73,2979,0.0,0,hole,45,0.586202
74,3025,0.0,0,hole,46,0.596146
75,3061,0.0,0,hole,36,0.603539
76,3133,0.0,0,hole,72,0.61852
77,3151,0.0,0,hole,18,0.621935
78,3321,0.0,0,hole,170,0.657577
79,3420,0.0,0,hole,99,0.676278
80,3572,0.0,0,hole,152,0.70642
81,3772,0.0,0,timeout,200,0.746103
82,3798,0.0,0,hole,26,0.751205
83,3852,0.0,0,hole,54,0.76171
84,3909,0.0,0,hole,57,0.774261
85,4004,0.0,0,hole,95,0.793152
86,4105,0.0,0,hole,101,0.814532
87,4129,0.0,0,hole,24,0.819106
88,4262,0.0,0,hole,133,0.846199
89,4444,0.0,0,hole,182,0.884007
90,4487,0.0,0,hole,43,0.892296
91,4531,0.0,0,hole,44,0.901032
92,4594,0.0,0,hole,63,0.91312
93,4615,0.0,0,hole,21,0.917268
94,4642,0.0,0,hole,27,0.922375
95,4664,0.0,0,hole,22,0.926796
96,4821,0.0,0,hole,157,0.959408
97,4864,0.0,0,hole,43,0.967635
98,4968,0.0,0,hole,104,0.989076
99,5002,0.0,0,hole,34,0.996904
100,5020,0.0,0,hole,18,1.000282
101,5057,0.0,0,hole,37,1.007996
102,5131,0.0,0,hole,74,1.023177
103,5229,0.0,0,hole,98,1.043516
104,5429,0.0,0,timeout,200,1.083825
105,5505,0.0,0,hole,76,1.100253
106,5684,0.0,0,hole,179,1.135547
107,5743,0.0,0,hole,59,1.147272
108,5826,0.0,0,hole,83,1.163631
109,5911,0.0,0,hole,85,1.181447
110,5997,0.0,0,hole,86,1.199193
111,6197,0.0,0,timeout,200,1.24058
112,6237,0.0,0,hole,40,1.24903
113,6301,0.0,0,hole,64,1.262404
114,6359,0.0,0,hole,58,1.315235
115,6376,0.0,0,hole,17,1.319688
116,6522,0.0,0,hole,146,1.358212
117,6531,0.0,0,hole,9,1.360177
118,6551,0.0,0,hole,20,1.364317
119,6746,1.0,1,success,195,1.406414
120,6865,0.0,0,hole,119,1.431882
121,6937,0.0,0,hole,72,1.447791
122,6957,0.0,0,hole,20,1.451868
123,7024,0.0,0,hole,67,1.465406
124,7135,0.0,0,hole,111,1.488041
125,7182,0.0,0,hole,47,1.497892
126,7242,0.0,0,hole,60,1.509856
127,7259,0.0,0,hole,17,1.513408
128,7303,0.0,0,hole,44,1.522262
129,7409,0.0,0,hole,106,1.544275
130,7504,0.0,0,hole,95,1.564009
131,7606,0.0,0,hole,102,1.585326
132,7676,1.0,1,success,70,1.599071
133,7720,0.0,0,hole,44,1.608272
134,7752,0.0,0,hole,32,1.615002
135,7794,0.0,0,hole,42,1.623544
136,7837,0.0,0,hole,43,1.633003
137,7881,0.0,0,hole,44,1.642617
138,7908,0.0,0,hole,27,1.648739
139,8080,0.0,0,hole,172,1.684094
140,8088,0.0,0,hole,8,1.685681
141,8171,0.0,0,hole,83,1.703606
142,8361,0.0,0,hole,190,1.743338
143,8439,0.0,0,hole,78,1.759263
144,8467,0.0,0,hole,28,1.76477
145,8525,0.0,0,hole,58,1.777281
146,8571,0.0,0,hole,46,1.787234
147,8771,0.0,0,timeout,200,1.828431
148,8841,0.0,0,hole,70,1.843618
149,8938,0.0,0,hole,97,1.864614
150,8960,0.0,0,hole,22,1.868712
151,9024,0.0,0,hole,64,1.882122
152,9051,0.0,0,hole,27,1.887786
153,9060,0.0,0,hole,9,1.889494
154,9102,0.0,0,hole,42,1.899078
155,9167,0.0,0,hole,65,1.91221
156,9180,0.0,0,hole,13,1.914924
157,9222,1.0,1,success,42,1.924254
158,9277,0.0,0,hole,55,1.935349
159,9294,0.0,0,hole,17,1.938577
160,9306,0.0,0,hole,12,1.941307
161,9315,0.0,0,hole,9,1.943015
162,9326,0.0,0,hole,11,1.945567
163,9526,0.0,0,timeout,200,1.99374
164,9532,0.0,0,hole,6,1.996806
165,9660,0.0,0,hole,128,2.026486
166,9676,0.0,0,hole,16,2.029933
167,9704,0.0,0,hole,28,2.035969
168,9740,0.0,0,hole,36,2.044052
169,9773,0.0,0,hole,33,2.051852
170,9786,0.0,0,hole,13,2.054555
171,9801,0.0,0,hole,15,2.058258
172,9826,0.0,0,hole,25,2.063687
173,9899,0.0,0,hole,73,2.078295
174,9931,0.0,0,hole,32,2.085787
175,9997,0.0,0,hole,66,2.099864
176,10021,0.0,0,hole,24,2.105229
177,10039,0.0,0,hole,18,2.108604
178,10233,0.0,0,hole,194,2.152034
179,10365,0.0,0,hole,132,2.179629
180,10435,0.0,0,hole,70,2.19419
181,10451,0.0,0,hole,16,2.197954
182,10529,0.0,0,hole,78,2.215367
183,10575,0.0,0,hole,46,2.224629
184,10590,0.0,0,hole,15,2.227869
185,10682,0.0,0,hole,92,2.248918
186,10799,0.0,0,hole,117,2.273606
187,10836,0.0,0,hole,37,2.281579
188,10845,0.0,0,hole,9,2.283871
189,10885,0.0,0,hole,40,2.292556
190,10919,0.0,0,hole,34,2.299859
191,10951,0.0,0,hole,32,2.306368
192,11076,0.0,0,hole,125,2.332395
193,11184,0.0,0,hole,108,2.355436
194,11211,0.0,0,hole,27,2.361121
195,11344,0.0,0,hole,133,2.389249
196,11437,1.0,1,success,93,2.410567
197,11464,0.0,0,hole,27,2.416079
198,11474,0.0,0,hole,10,2.418463
199,11491,0.0,0,hole,17,2.422099
200,11578,1.0,1,success,87,2.441423
201,11596,0.0,0,hole,18,2.44501
202,11610,0.0,0,hole,14,2.448838
203,11621,0.0,0,hole,11,2.451378
204,11641,0.0,0,hole,20,2.455469
205,11659,0.0,0,hole,18,2.459052
206,11674,0.0,0,hole,15,2.462525
207,11715,0.0,0,hole,41,2.47166
208,11737,0.0,0,hole,22,2.476452
209,11775,0.0,0,hole,38,2.484891
210,11852,0.0,0,hole,77,2.501877
211,11900,0.0,0,hole,48,2.511647
212,11957,1.0,1,success,57,2.524531
213,12028,0.0,0,hole,71,2.53995
214,12062,0.0,0,hole,34,2.547465
215,12082,0.0,0,hole,20,2.551535
216,12097,0.0,0,hole,15,2.554847
217,12127,1.0,1,success,30,2.561749
218,12214,0.0,0,hole,87,2.580782
219,12227,0.0,0,hole,13,2.583505
220,12270,1.0,1,success,43,2.593312
221,12309,0.0,0,hole,39,2.602751
222,12409,1.0,1,success,100,2.623797
223,12423,0.0,0,hole,14,2.626384
224,12454,0.0,0,hole,31,2.632964
225,12604,0.0,0,hole,150,2.66592
226,12688,1.0,1,success,84,2.683763
227,12732,0.0,0,hole,44,2.693164
228,12767,1.0,1,success,35,2.70043
229,12789,0.0,0,hole,22,2.705491
230,12802,0.0,0,hole,13,2.708562
231,12818,0.0,0,hole,16,2.711806
232,12887,0.0,0,hole,69,2.72659
233,12962,0.0,0,hole,75,2.743036
234,12985,0.0,0,hole,23,2.748076
235,13021,0.0,0,hole,36,2.755779
236,13034,0.0,0,hole,13,2.75844
237,13120,1.0,1,success,86,2.776596
238,13158,1.0,1,success,38,2.785022
239,13179,0.0,0,hole,21,2.789864
240,13224,0.0,0,hole,45,2.799575
241,13352,0.0,0,hole,128,2.827303
242,13371,0.0,0,hole,19,2.831563
243,13398,0.0,0,hole,27,2.8373
244,13465,0.0,0,hole,67,2.852313
245,13492,0.0,0,hole,27,2.857717
246,13517,0.0,0,hole,25,2.864404
247,13534,0.0,0,hole,17,2.867919
248,13600,1.0,1,success,66,2.881535
249,13659,1.0,1,success,59,2.894463
250,13702,0.0,0,hole,43,2.904363
251,13781,0.0,0,hole,79,2.921525
252,13808,0.0,0,hole,27,2.92716
253,13980,0.0,0,hole,172,2.964727
254,14103,0.0,0,hole,123,2.992356
255,14223,0.0,0,hole,120,3.017952
256,14270,0.0,0,hole,47,3.028131
257,14322,0.0,0,hole,52,3.039468
258,14350,0.0,0,hole,28,3.04577
259,14417,1.0,1,success,67,3.060808
260,14434,0.0,0,hole,17,3.064451
261,14516,1.0,1,success,82,3.082807
262,14524,0.0,0,hole,8,3.084471
263,14575,0.0,0,hole,51,3.095094
264,14649,0.0,0,hole,74,3.111815
265,14717,1.0,1,success,68,3.126505
266,14759,1.0,1,success,42,3.135446
267,14806,1.0,1,success,47,3.14598
268,14851,0.0,0,hole,45,3.155478
269,14898,1.0,1,success,47,3.166325
270,15031,0.0,0,hole,133,3.197454
271,15110,1.0,1,success,79,3.215521
272,15167,0.0,0,hole,57,3.227673
273,15226,1.0,1,success,59,3.240377
274,15257,0.0,0,hole,31,3.247428
275,15332,0.0,0,hole,75,3.263913
276,15424,0.0,0,hole,92,3.283673
277,15468,1.0,1,success,44,3.293752
278,15495,1.0,1,success,27,3.300242
279,15556,1.0,1,success,61,3.313578
280,15620,0.0,0,hole,64,3.327225
281,15659,0.0,0,hole,39,3.335985
282,15743,1.0,1,success,84,3.354563
