timesteps,td_error
500,0.012475423514842987
1000,0.007376883178949356
1500,0.007156019564718008
2000,0.00907094869762659
2500,0.0088554248213768
3000,0.009546098299324512
3500,0.009138140827417374
4000,0.013309076428413391
4500,0.007704252377152443
5000,0.008023885078728199
5500,0.012745401822030544
6000,0.007155479863286018
6500,0.008580625988543034
7000,0.015926145017147064
7500,0.011030620895326138
8000,0.008261462673544884
8500,0.009389982558786869
9000,0.023679586127400398
9500,0.007597180549055338
10000,0.013736631721258163
10500,0.0056515284813940525
11000,0.006552423350512981
11500,0.012241450138390064
12000,0.004599840845912695
12500,0.01554965227842331
13000,0.010775231756269932
13500,0.004410376772284508
14000,0.006298091262578964
14500,0.008960515260696411
15000,0.019441230222582817
15500,0.02667982131242752
16000,0.021068761125206947
16500,0.02797553688287735
17000,0.03166041895747185
17500,0.03369671851396561
18000,0.030180130153894424
18500,0.03150036931037903
19000,0.028833549469709396
19500,0.027764320373535156
20000,0.02169615402817726
20500,0.028933381661772728
21000,0.03378015011548996
21500,0.03390722721815109
22000,0.02285446785390377
22500,0.02177034318447113
23000,0.017354147508740425
23500,0.019034942612051964
24000,0.021477852016687393
24500,0.021039528772234917
25000,0.020209183916449547
25500,0.0189693421125412
26000,0.01673039421439171
26500,0.02566763386130333
27000,0.016651969403028488
27500,0.015113483183085918
28000,0.028478436172008514
28500,0.02040494978427887
29000,0.026947543025016785
29500,0.017822911962866783
30000,0.017629336565732956
30500,0.016189906746149063
31000,0.02179497480392456
31500,0.025804858654737473
32000,0.02039480209350586
32500,0.020164314657449722
33000,0.01825258508324623
33500,0.02164602465927601
34000,0.02360948920249939
34500,0.020966652780771255
35000,0.022657865658402443
35500,0.019115719944238663
36000,0.021458515897393227
36500,0.025592174381017685
37000,0.020842600613832474
37500,0.02015463449060917
38000,0.017463330179452896
38500,0.022596705704927444
39000,0.01918165758252144
39500,0.01741708815097809
40000,0.017788995057344437
40500,0.01426323875784874
41000,0.014137429185211658
41500,0.01567991077899933
42000,0.01606944017112255
42500,0.019574135541915894
43000,0.016820749267935753
43500,0.01872185245156288
44000,0.01736949384212494
44500,0.01829870231449604
45000,0.019961917772889137
45500,0.020236993208527565
46000,0.031191129237413406
46500,0.019016921520233154
47000,0.019781801849603653
47500,0.017922131344676018
48000,0.020332319661974907
48500,0.03138870745897293
