timesteps,td_error
500,0.0629064291715622
1000,0.026500791311264038
1500,0.012513779103755951
2000,0.011449692770838737
2500,0.011868288740515709
3000,0.012449200265109539
3500,0.01015247218310833
4000,0.009798336774110794
4500,0.006526737939566374
5000,0.007071376778185368
5500,0.006887662690132856
6000,0.007948734797537327
6500,0.0063178520649671555
7000,0.00927739404141903
7500,0.009747354313731194
8000,0.008324848487973213
8500,0.010852190665900707
9000,0.010015097446739674
9500,0.008726881816983223
10000,0.023693183436989784
10500,0.008199683390557766
11000,0.006231543608009815
11500,0.005856852978467941
12000,0.008657006546854973
12500,0.005308263003826141
13000,0.006829228717833757
13500,0.0065829516388475895
14000,0.00687932875007391
14500,0.006617117673158646
15000,0.005737351253628731
15500,0.008819051086902618
16000,0.006149447988718748
16500,0.00704756798222661
17000,0.005310502834618092
17500,0.007395148277282715
18000,0.006480030249804258
18500,0.00283600389957428
19000,0.007810539100319147
19500,0.0041893902234733105
20000,0.005363731645047665
20500,0.004662626422941685
21000,0.0037743467837572098
21500,0.006128634791821241
22000,0.004769784398376942
22500,0.0067882114090025425
23000,0.00787399522960186
23500,0.0058097755536437035
24000,0.00696935411542654
24500,0.008220527321100235
25000,0.0044352468103170395
25500,0.00548079377040267
26000,0.0038696001283824444
26500,0.014564958401024342
27000,0.004042348824441433
27500,0.002904765075072646
28000,0.006447560619562864
28500,0.004103685729205608
29000,0.005981909576803446
29500,0.006276075728237629
30000,0.005249563604593277
30500,0.0059761302545666695
31000,0.006143610924482346
31500,0.009866558015346527
32000,0.004715130664408207
32500,0.004989147186279297
33000,0.003415777115151286
33500,0.005383042618632317
34000,0.00544653320685029
34500,0.007712056860327721
35000,0.009553713724017143
35500,0.003948923200368881
36000,0.00826120376586914
36500,0.009697187691926956
37000,0.007040065247565508
37500,0.012523655779659748
38000,0.0031781159341335297
38500,0.007872606627643108
39000,0.011962144635617733
39500,0.019904708489775658
40000,0.005866257008165121
40500,0.008644318208098412
41000,0.009508976712822914
41500,0.009197073057293892
42000,0.011411109007894993
42500,0.003711995203047991
43000,0.007527178153395653
43500,0.010569825768470764
44000,0.009699156507849693
44500,0.0069938828237354755
45000,0.01127026416361332
45500,0.0085830707103014
46000,0.013745337724685669
46500,0.011533455923199654
47000,0.022076189517974854
47500,0.0032474645413458347
48000,0.015448045916855335
48500,0.01246237475425005
49000,0.010180946439504623
49500,0.008212035521864891
50000,0.007661820389330387
50500,0.019070925191044807
51000,0.010234979912638664
51500,0.025205830112099648
52000,0.010446811094880104
52500,0.008133042603731155
53000,0.0045545995235443115
53500,0.008174913004040718
54000,0.01278458908200264
54500,0.009866984561085701
55000,0.005902884993702173
55500,0.016658050939440727
56000,0.013291709125041962
56500,0.012910769321024418
57000,0.012170151807367802
57500,0.006521640811115503
58000,0.004679931793361902
58500,0.0091621745377779
59000,0.011008608154952526
59500,0.018923066556453705
60000,0.0036091753281652927
60500,0.017847437411546707
61000,0.01018807664513588
61500,0.014176975935697556
62000,0.027997246012091637
62500,0.013148707337677479
63000,0.01823929324746132
63500,0.019454967230558395
64000,0.01045871339738369
64500,0.01070413924753666
65000,0.009483607485890388
65500,0.014528155326843262
66000,0.01135207898914814
66500,0.011938442476093769
67000,0.009263851679861546
67500,0.015746938064694405
68000,0.017897658050060272
68500,0.014081208035349846
69000,0.017182568088173866
69500,0.021524883806705475
70000,0.010138199664652348
70500,0.01791759394109249
71000,0.008531070314347744
71500,0.016425175592303276
72000,0.019020486623048782
72500,0.00903952494263649
73000,0.013451611623167992
73500,0.009846980683505535
74000,0.015015201643109322
74500,0.008869005367159843
75000,0.01923268474638462
75500,0.014833781868219376
76000,0.017382081598043442
76500,0.028056316077709198
77000,0.013788309879601002
77500,0.017183467745780945
78000,0.00950536411255598
78500,0.012870809994637966
79000,0.011895649135112762
79500,0.01877235434949398
80000,0.007923942990601063
80500,0.01444385014474392
81000,0.018331609666347504
81500,0.012081984430551529
82000,0.009315716102719307
82500,0.019616540521383286
83000,0.015187717042863369
83500,0.013266601599752903
84000,0.005632097367197275
84500,0.022748615592718124
85000,0.013187624514102936
85500,0.016256479546427727
86000,0.012210125103592873
86500,0.016518965363502502
87000,0.009852305054664612
87500,0.007424342446029186
88000,0.008852185681462288
88500,0.015553045086562634
89000,0.011143237352371216
89500,0.022352498024702072
90000,0.020081885159015656
90500,0.015305167064070702
91000,0.011782858520746231
91500,0.016031133010983467
92000,0.018750406801700592
92500,0.014229982160031796
93000,0.022293591871857643
93500,0.027558758854866028
94000,0.014049069955945015
94500,0.01992480456829071
95000,0.02578064613044262
95500,0.01581086590886116
96000,0.017057621851563454
96500,0.01730065606534481
97000,0.011606482788920403
97500,0.012681365944445133
98000,0.021642472594976425
98500,0.017912622541189194
99000,0.018356334418058395
99500,0.019392259418964386
100000,0.01621893420815468
100500,0.016101256012916565
101000,0.011351433582603931
101500,0.01608462817966938
102000,0.021237360313534737
102500,0.02470988780260086
103000,0.022251298651099205
103500,0.020352382212877274
104000,0.02003476209938526
104500,0.011992065235972404
105000,0.020975928753614426
105500,0.016400402411818504
106000,0.013634848408401012
106500,0.021732918918132782
107000,0.011370179243385792
107500,0.020903699100017548
108000,0.01122848130762577
108500,0.01691698469221592
109000,0.014896520413458347
109500,0.0183697622269392
110000,0.013225479982793331
110500,0.01993582956492901
111000,0.020383257418870926
111500,0.021052274852991104
112000,0.015702705830335617
112500,0.010573277249932289
113000,0.010606014169752598
113500,0.017066720873117447
114000,0.011683485470712185
114500,0.01489928737282753
115000,0.027273481711745262
115500,0.011494106613099575
116000,0.02464885823428631
116500,0.022184791043400764
117000,0.021417327225208282
117500,0.02347414940595627
118000,0.024878835305571556
118500,0.015617653727531433
119000,0.010892774909734726
119500,0.01926751434803009
120000,0.01408647932112217
120500,0.025905488058924675
121000,0.020995620638132095
121500,0.02952050045132637
122000,0.018216971307992935
122500,0.030513707548379898
123000,0.013421925716102123
123500,0.010989027097821236
124000,0.01193192694336176
124500,0.020861569792032242
125000,0.013712042011320591
125500,0.01335951592773199
126000,0.017585473135113716
126500,0.02110695280134678
127000,0.029802091419696808
127500,0.02066938579082489
128000,0.016510622575879097
128500,0.02111554890871048
129000,0.0265630055218935
129500,0.012563743628561497
130000,0.015829037874937057
130500,0.022788533940911293
131000,0.024667171761393547
131500,0.021870888769626617
132000,0.015484798699617386
132500,0.01646414026618004
133000,0.02394166588783264
133500,0.017385680228471756
