run_tag,repeat,map_size,config_name,one_hot,reward_shaping,is_slippery,total_timesteps,test_episodes,avg_reward,success_rate,dqn_kwargs_json,output_dir
baseline_discrete_200k_rep4,4,8,cfg1_default_sb3,False,False,True,200000,1000,0.984,0.984,"{""batch_size"": 32, ""buffer_size"": 100000, ""exploration_final_eps"": 0.05, ""exploration_initial_eps"": 1.0, ""gamma"": 0.99, ""learning_rate"": 0.0001, ""target_update_interval"": 10000}",/Users/Peter/Desktop/CISC856/project/cisc_856_project/dqn_plots/sweep/baseline_discrete_200k_rep4/8x8/cfg1_default_sb3
baseline_discrete_200k_rep4,4,8,cfg2_reference,False,False,True,200000,1000,0.484,0.484,"{""batch_size"": 64, ""buffer_size"": 10000, ""exploration_final_eps"": 0.01, ""exploration_initial_eps"": 0.5, ""gamma"": 0.99, ""learning_rate"": 0.001, ""target_update_interval"": 100}",/Users/Peter/Desktop/CISC856/project/cisc_856_project/dqn_plots/sweep/baseline_discrete_200k_rep4/8x8/cfg2_reference
baseline_discrete_200k_rep4,4,8,cfg3_best_so_far,False,False,True,200000,1000,0.953,0.953,"{""batch_size"": 64, ""buffer_size"": 10000, ""exploration_final_eps"": 0.01, ""exploration_initial_eps"": 0.6, ""gamma"": 0.99, ""learning_rate"": 0.001, ""target_update_interval"": 100}",/Users/Peter/Desktop/CISC856/project/cisc_856_project/dqn_plots/sweep/baseline_discrete_200k_rep4/8x8/cfg3_best_so_far
baseline_discrete_200k_rep4,4,8,cfg4_lr_5e4,False,False,True,200000,1000,0.996,0.996,"{""batch_size"": 64, ""buffer_size"": 10000, ""exploration_final_eps"": 0.01, ""exploration_initial_eps"": 0.5, ""gamma"": 0.99, ""learning_rate"": 0.0005, ""target_update_interval"": 100}",/Users/Peter/Desktop/CISC856/project/cisc_856_project/dqn_plots/sweep/baseline_discrete_200k_rep4/8x8/cfg4_lr_5e4
baseline_discrete_200k_rep4,4,8,cfg5_more_explore,False,False,True,200000,1000,0.994,0.994,"{""batch_size"": 64, ""buffer_size"": 10000, ""exploration_final_eps"": 0.01, ""exploration_initial_eps"": 1.0, ""gamma"": 0.99, ""learning_rate"": 0.001, ""target_update_interval"": 100}",/Users/Peter/Desktop/CISC856/project/cisc_856_project/dqn_plots/sweep/baseline_discrete_200k_rep4/8x8/cfg5_more_explore
baseline_discrete_200k_rep4,4,8,cfg6_target_slow,False,False,True,200000,1000,0.723,0.723,"{""batch_size"": 64, ""buffer_size"": 10000, ""exploration_final_eps"": 0.01, ""exploration_initial_eps"": 0.6, ""gamma"": 0.99, ""learning_rate"": 0.001, ""target_update_interval"": 1000}",/Users/Peter/Desktop/CISC856/project/cisc_856_project/dqn_plots/sweep/baseline_discrete_200k_rep4/8x8/cfg6_target_slow
