episode,timesteps,reward,success,outcome,steps,wall_time_s
1,32,-1.12,0,hole,32,0.002109
2,50,-0.83,0,hole,18,0.002606
3,71,-0.86,0,hole,21,0.003163
4,84,-0.93,0,hole,13,0.003503
5,92,-0.88,0,hole,8,0.003819
6,129,-1.17,0,hole,37,0.010819
7,161,-1.12,0,hole,32,0.016821
8,185,-0.89,0,hole,24,0.021214
9,217,-0.97,0,hole,32,0.029361
10,257,-1.0,0,hole,40,0.037244
11,277,-0.85,0,hole,20,0.041137
12,284,-0.72,0,hole,7,0.042433
13,303,-0.74,0,hole,19,0.047098
14,316,-0.93,0,hole,13,0.049933
15,325,-0.74,0,hole,9,0.05217
16,347,-1.02,0,hole,22,0.056103
17,355,-0.88,0,hole,8,0.057859
18,368,-0.68,0,hole,13,0.061011
19,402,-1.14,0,hole,34,0.068389
20,438,-1.01,0,hole,36,0.07576
21,453,-0.95,0,hole,15,0.078965
22,468,-0.95,0,hole,15,0.081191
23,482,-0.74,0,hole,14,0.084237
24,519,-1.02,0,hole,37,0.091723
25,548,-0.89,0,hole,29,0.097195
26,558,-0.9,0,hole,10,0.099481
27,606,-1.28,0,hole,48,0.109291
28,642,-1.01,0,hole,36,0.116272
29,676,-0.99,0,hole,34,0.123113
30,781,-1.6,0,hole,105,0.143586
31,872,-1.56,0,hole,91,0.16136
32,971,-1.59,0,hole,99,0.181362
33,1007,-1.16,0,hole,36,0.188753
34,1026,-0.84,0,hole,19,0.192755
35,1070,-1.04,0,hole,44,0.201299
36,1093,-1.03,0,hole,23,0.205687
37,1109,-0.81,0,hole,16,0.20959
38,1201,-1.57,0,hole,92,0.229171
39,1231,-0.9,0,hole,30,0.23496
40,1270,-1.19,0,hole,39,0.242664
41,1288,-0.98,0,hole,18,0.246044
42,1340,-1.17,0,hole,52,0.256903
43,1391,-1.16,0,hole,51,0.267531
44,1415,-0.89,0,hole,24,0.272322
45,1514,-1.79,0,hole,99,0.292929
46,1541,-0.92,0,hole,27,0.298391
47,1599,-1.23,0,hole,58,0.309252
48,1619,-0.85,0,hole,20,0.313089
49,1665,-1.26,0,hole,46,0.322067
50,1704,-1.04,0,hole,39,0.330159
51,1802,-1.63,0,hole,98,0.349665
52,1881,-1.59,0,hole,79,0.364683
53,1996,-1.8,0,hole,115,0.388427
54,2009,-0.78,0,hole,13,0.39198
55,2030,-0.86,0,hole,21,0.395818
56,2038,-0.88,0,hole,8,0.397549
57,2147,-1.69,0,hole,109,0.419441
58,2223,-1.56,0,hole,76,0.435525
59,2353,-1.95,0,hole,130,0.461272
60,2417,-1.29,0,hole,64,0.473246
61,2465,-1.13,0,hole,48,0.482854
62,2583,-1.83,0,hole,118,0.506567
63,2648,-1.45,0,hole,65,0.519602
64,2673,-0.9,0,hole,25,0.524573
65,2694,-0.86,0,hole,21,0.528552
66,2763,-1.24,0,hole,69,0.542376
67,2802,-1.04,0,hole,39,0.549939
68,2818,-0.96,0,hole,16,0.553065
69,2919,-1.66,0,hole,101,0.573866
70,2970,-1.31,0,hole,51,0.583986
71,2996,-1.06,0,hole,26,0.588483
72,3025,-0.94,0,hole,29,0.595195
73,3051,-1.06,0,hole,26,0.600165
74,3081,-0.85,0,hole,30,0.606101
75,3141,-1.4,0,hole,60,0.618451
76,3172,-0.96,0,hole,31,0.624158
77,3198,-1.06,0,hole,26,0.63026
78,3261,-1.43,0,hole,63,0.643642
79,3317,-1.21,0,hole,56,0.654862
80,3345,-0.88,0,hole,28,0.660071
81,3382,-1.17,0,hole,37,0.667533
82,3494,-1.77,0,hole,112,0.688245
83,3526,-0.92,0,hole,32,0.694803
