episode,timesteps,reward,success,outcome,steps,wall_time_s
1,10,0.0,0,hole,10,0.001847
2,50,0.0,0,hole,40,0.002849
3,109,0.0,0,hole,59,0.006599
4,124,0.0,0,hole,15,0.010457
5,129,0.0,0,hole,5,0.012381
6,182,0.0,0,hole,53,0.022693
7,203,0.0,0,hole,21,0.027579
8,257,0.0,0,hole,54,0.038217
9,290,0.0,0,hole,33,0.044908
10,362,0.0,0,hole,72,0.06103
11,381,0.0,0,hole,19,0.064912
12,431,0.0,0,hole,50,0.074901
13,444,0.0,0,hole,13,0.077513
14,458,0.0,0,hole,14,0.080529
15,476,0.0,0,hole,18,0.083966
16,541,0.0,0,hole,65,0.097685
17,566,0.0,0,hole,25,0.102334
18,585,0.0,0,hole,19,0.106183
19,594,0.0,0,hole,9,0.108119
20,655,0.0,0,hole,61,0.12105
21,692,0.0,0,hole,37,0.129172
22,707,0.0,0,hole,15,0.132644
23,726,0.0,0,hole,19,0.136518
24,768,0.0,0,hole,42,0.144968
25,783,0.0,0,hole,15,0.148246
26,817,0.0,0,hole,34,0.156216
27,825,0.0,0,hole,8,0.157968
28,851,0.0,0,hole,26,0.163488
29,867,0.0,0,hole,16,0.166667
30,877,0.0,0,hole,10,0.168767
31,898,0.0,0,hole,21,0.172613
32,922,0.0,0,hole,24,0.178812
33,936,0.0,0,hole,14,0.181416
34,996,0.0,0,hole,60,0.194736
35,1023,0.0,0,hole,27,0.201496
36,1070,0.0,0,hole,47,0.21099
37,1102,0.0,0,hole,32,0.21806
38,1124,0.0,0,hole,22,0.222382
39,1140,0.0,0,hole,16,0.22598
40,1242,0.0,0,hole,102,0.250994
41,1272,0.0,0,hole,30,0.257578
42,1306,1.0,1,success,34,0.266364
43,1359,0.0,0,hole,53,0.27803
44,1408,0.0,0,hole,49,0.289588
45,1486,0.0,0,hole,78,0.321419
46,1509,0.0,0,hole,23,0.329364
47,1524,0.0,0,hole,15,0.332303
48,1545,0.0,0,hole,21,0.339933
49,1551,0.0,0,hole,6,0.342024
50,1577,0.0,0,hole,26,0.35654
51,1664,0.0,0,hole,87,0.381421
52,1685,0.0,0,hole,21,0.386205
53,1716,0.0,0,hole,31,0.392775
54,1723,0.0,0,hole,7,0.394481
55,1772,0.0,0,hole,49,0.404269
56,1809,0.0,0,hole,37,0.413379
57,1841,0.0,0,hole,32,0.419861
58,1941,0.0,0,hole,100,0.441503
59,2010,0.0,0,hole,69,0.455564
60,2083,0.0,0,hole,73,0.469941
61,2098,0.0,0,hole,15,0.473409
62,2140,0.0,0,hole,42,0.482046
63,2169,0.0,0,hole,29,0.488513
64,2239,0.0,0,hole,70,0.503067
65,2250,0.0,0,hole,11,0.505511
66,2311,0.0,0,hole,61,0.517972
67,2384,0.0,0,hole,73,0.532063
68,2441,0.0,0,hole,57,0.543618
69,2453,0.0,0,hole,12,0.546312
70,2475,0.0,0,hole,22,0.550456
71,2547,0.0,0,hole,72,0.565668
72,2634,0.0,0,hole,87,0.583606
73,2657,0.0,0,hole,23,0.58821
74,2690,0.0,0,hole,33,0.594798
75,2775,0.0,0,hole,85,0.61219
76,2818,0.0,0,hole,43,0.620881
77,2851,0.0,0,hole,33,0.628305
78,2882,0.0,0,hole,31,0.634485
79,2895,0.0,0,hole,13,0.636904
80,2924,0.0,0,hole,29,0.643026
81,2938,0.0,0,hole,14,0.646215
82,2947,0.0,0,hole,9,0.647907
83,2974,0.0,0,hole,27,0.653635
84,3004,0.0,0,hole,30,0.660608
85,3027,0.0,0,hole,23,0.666036
86,3096,0.0,0,hole,69,0.6802
87,3122,0.0,0,hole,26,0.685897
88,3188,0.0,0,hole,66,0.698917
89,3207,0.0,0,hole,19,0.703107
90,3264,0.0,0,hole,57,0.715005
91,3285,0.0,0,hole,21,0.719686
92,3321,0.0,0,hole,36,0.72721
93,3334,0.0,0,hole,13,0.72967
94,3401,0.0,0,hole,67,0.743667
95,3412,0.0,0,hole,11,0.745409
96,3464,0.0,0,hole,52,0.755488
97,3480,0.0,0,hole,16,0.758675
98,3503,0.0,0,hole,23,0.763924
99,3533,0.0,0,hole,30,0.77019
100,3576,0.0,0,hole,43,0.77874
101,3604,0.0,0,hole,28,0.784732
102,3635,0.0,0,hole,31,0.79167
103,3738,0.0,0,hole,103,0.812582
104,3748,0.0,0,hole,10,0.814306
105,3814,0.0,0,hole,66,0.829402
106,3832,0.0,0,hole,18,0.832731
107,3909,0.0,0,hole,77,0.848858
108,3915,0.0,0,hole,6,0.849753
109,3931,0.0,0,hole,16,0.853253
110,3943,0.0,0,hole,12,0.855714
111,3978,0.0,0,hole,35,0.863708
