timesteps,td_error
500,0.07754313945770264
1000,0.07667683064937592
1500,0.08986258506774902
2000,0.04493957757949829
2500,0.08243297785520554
3000,0.05157211422920227
3500,0.06188463419675827
4000,0.07177796959877014
4500,0.05397658050060272
5000,0.09037651121616364
5500,0.08372493088245392
6000,0.06559523940086365
6500,0.09459632635116577
7000,0.08927953243255615
7500,0.047994669526815414
8000,0.06632427871227264
8500,0.10326820611953735
9000,0.06693204492330551
9500,0.06769083440303802
10000,0.08632238954305649
10500,0.10900062322616577
11000,0.049553513526916504
11500,0.16071641445159912
12000,0.053991951048374176
12500,0.07382205128669739
13000,0.057961612939834595
13500,0.05965510010719299
14000,0.08493436872959137
14500,0.05752667784690857
15000,0.07787374407052994
15500,0.07824034988880157
16000,0.06514890491962433
16500,0.07118102163076401
17000,0.08135461807250977
17500,0.04273657500743866
18000,0.0903259888291359
18500,0.04803347587585449
19000,0.06112315505743027
19500,0.07508278638124466
20000,0.05695350095629692
20500,0.06628935784101486
21000,0.0692669153213501
21500,0.07145066559314728
22000,0.07772723585367203
22500,0.049795784056186676
23000,0.06980487704277039
23500,0.04039110615849495
24000,0.06108780950307846
24500,0.054501429200172424
25000,0.06883956491947174
25500,0.05136410519480705
26000,0.057224009186029434
26500,0.0583912655711174
27000,0.052212074398994446
27500,0.05273768678307533
28000,0.044381361454725266
28500,0.05343061313033104
29000,0.06238897144794464
29500,0.04742748662829399
30000,0.058032430708408356
30500,0.044347118586301804
31000,0.05011855065822601
31500,0.059172339737415314
32000,0.08459803462028503
32500,0.04884625971317291
33000,0.05606137216091156
33500,0.049846358597278595
34000,0.07008743286132812
34500,0.04478657618165016
35000,0.048528555780649185
35500,0.052083272486925125
36000,0.06442254036664963
36500,0.05290551111102104
37000,0.05027943104505539
37500,0.054787758737802505
38000,0.03975877910852432
38500,0.04829839617013931
39000,0.048913367092609406
39500,0.05894318222999573
40000,0.05480213463306427
40500,0.053455665707588196
41000,0.05478658154606819
41500,0.0738632008433342
42000,0.06617356091737747
42500,0.04979933798313141
43000,0.04774972051382065
43500,0.05033314973115921
44000,0.0648321658372879
44500,0.06445133686065674
45000,0.06116243451833725
45500,0.059596288949251175
46000,0.04642704129219055
46500,0.048094507306814194
47000,0.06968409568071365
47500,0.057355619966983795
48000,0.054346077144145966
48500,0.046232037246227264
49000,0.05852697417140007
49500,0.046574778854846954
50000,0.04290315508842468
50500,0.06230713054537773
51000,0.055408503860235214
51500,0.05321965366601944
52000,0.0606156662106514
52500,0.0547010600566864
53000,0.05182908475399017
53500,0.04885842651128769
54000,0.062472861260175705
54500,0.050488248467445374
55000,0.044502414762973785
55500,0.04219858720898628
56000,0.0726006031036377
56500,0.04103337973356247
57000,0.0535455197095871
57500,0.05878464877605438
58000,0.047961924225091934
58500,0.045334331691265106
59000,0.06406755745410919
59500,0.05269578471779823
60000,0.04754214733839035
60500,0.07353762537240982
61000,0.06632024049758911
61500,0.05229295417666435
62000,0.05650844797492027
62500,0.05946808308362961
63000,0.07929814606904984
63500,0.09550361335277557
64000,0.05591932684183121
64500,0.05565609037876129
65000,0.0513838566839695
65500,0.06939433515071869
66000,0.04963448643684387
66500,0.05313745513558388
67000,0.051115378737449646
67500,0.043964892625808716
68000,0.048953618854284286
68500,0.04859437420964241
69000,0.05365462601184845
69500,0.05788674205541611
70000,0.055880188941955566
70500,0.04826884716749191
71000,0.05420343950390816
71500,0.05028412491083145
72000,0.06056218594312668
72500,0.03948703780770302
73000,0.05290506035089493
73500,0.05004281550645828
74000,0.04910487309098244
74500,0.05438396334648132
75000,0.05567695200443268
75500,0.04927615821361542
76000,0.04905371367931366
76500,0.0568661130964756
77000,0.04913739114999771
77500,0.04178169369697571
78000,0.05511767417192459
78500,0.049355648458004
79000,0.04583068937063217
79500,0.041724562644958496
80000,0.052653513848781586
80500,0.0504298135638237
81000,0.05543038994073868
81500,0.05125051364302635
82000,0.05222423002123833
82500,0.055083904415369034
83000,0.05448879301548004
83500,0.042790092527866364
84000,0.04344647750258446
84500,0.04882499575614929
85000,0.051821768283843994
85500,0.04673438519239426
86000,0.047874901443719864
86500,0.047492146492004395
87000,0.072967529296875
87500,0.04362259805202484
88000,0.054749369621276855
88500,0.04608738794922829
89000,0.043994415551424026
89500,0.042133182287216187
90000,0.05209210887551308
90500,0.05622589960694313
91000,0.04861190915107727
91500,0.04854962229728699
92000,0.05002669617533684
92500,0.04443332180380821
93000,0.04609822481870651
93500,0.047772083431482315
94000,0.04629320651292801
94500,0.04086687043309212
95000,0.047776587307453156
95500,0.05112835392355919
96000,0.03872591257095337
96500,0.04764079302549362
97000,0.05081913620233536
97500,0.038463521748781204
98000,0.049244679510593414
98500,0.05489775538444519
99000,0.046465110033750534
99500,0.05014204978942871
100000,0.054233212023973465
