episode,timesteps,reward,success,outcome,steps,wall_time_s
1,15,0.0,0,hole,15,0.001848
2,25,0.0,0,hole,10,0.002142
3,34,0.0,0,hole,9,0.002383
4,45,0.0,0,hole,11,0.002678
5,110,0.0,0,hole,65,0.007541
6,153,0.0,0,hole,43,0.015504
7,230,0.0,0,hole,77,0.030359
8,260,0.0,0,hole,30,0.035231
9,277,0.0,0,hole,17,0.039194
10,292,0.0,0,hole,15,0.041381
11,339,0.0,0,hole,47,0.05002
12,360,0.0,0,hole,21,0.053583
13,421,0.0,0,hole,61,0.065105
14,469,0.0,0,hole,48,0.073783
15,481,0.0,0,hole,12,0.075858
16,501,0.0,0,hole,20,0.079665
17,539,0.0,0,hole,38,0.086817
18,559,0.0,0,hole,20,0.090868
19,603,0.0,0,hole,44,0.098537
20,618,0.0,0,hole,15,0.101229
21,687,0.0,0,hole,69,0.113237
22,736,0.0,0,hole,49,0.122623
23,756,0.0,0,hole,20,0.126207
24,788,0.0,0,hole,32,0.13165
25,813,0.0,0,hole,25,0.136986
26,835,0.0,0,hole,22,0.141388
27,890,0.0,0,hole,55,0.151392
28,904,0.0,0,hole,14,0.153938
29,916,0.0,0,hole,12,0.156461
30,958,0.0,0,hole,42,0.163815
31,967,0.0,0,hole,9,0.165169
32,1006,0.0,0,hole,39,0.172897
33,1063,0.0,0,hole,57,0.182646
34,1101,0.0,0,hole,38,0.190265
35,1120,0.0,0,hole,19,0.192997
36,1130,0.0,0,hole,10,0.194916
37,1145,0.0,0,hole,15,0.197704
38,1163,0.0,0,hole,18,0.200416
39,1201,0.0,0,hole,38,0.207743
40,1239,0.0,0,hole,38,0.213698
41,1258,0.0,0,hole,19,0.217094
42,1269,0.0,0,hole,11,0.21912
43,1284,0.0,0,hole,15,0.22152
44,1301,0.0,0,hole,17,0.225247
45,1325,0.0,0,hole,24,0.229336
46,1380,0.0,0,hole,55,0.238705
47,1406,0.0,0,hole,26,0.243718
48,1437,0.0,0,hole,31,0.248913
49,1481,0.0,0,hole,44,0.256747
50,1509,0.0,0,hole,28,0.261949
51,1568,0.0,0,hole,59,0.271889
52,1580,0.0,0,hole,12,0.27415
53,1634,0.0,0,hole,54,0.284315
54,1693,0.0,0,hole,59,0.296249
55,1701,0.0,0,hole,8,0.297943
56,1736,0.0,0,hole,35,0.303724
57,1744,0.0,0,hole,8,0.30543
58,1757,0.0,0,hole,13,0.308059
59,1808,0.0,0,hole,51,0.316427
60,1852,0.0,0,hole,44,0.324403
61,1867,0.0,0,hole,15,0.327317
62,1928,0.0,0,hole,61,0.337936
63,1995,0.0,0,hole,67,0.350536
64,2023,0.0,0,hole,28,0.356237
65,2036,0.0,0,hole,13,0.35841
66,2058,0.0,0,hole,22,0.362367
67,2106,0.0,0,hole,48,0.371091
68,2117,0.0,0,hole,11,0.373421
69,2122,0.0,0,hole,5,0.374324
70,2139,0.0,0,hole,17,0.377103
71,2158,0.0,0,hole,19,0.380553
72,2176,0.0,0,hole,18,0.383553
73,2214,0.0,0,hole,38,0.391527
74,2236,0.0,0,hole,22,0.395082
75,2250,0.0,0,hole,14,0.397966
76,2271,0.0,0,hole,21,0.401495
77,2296,0.0,0,hole,25,0.406522
78,2311,0.0,0,hole,15,0.40974
79,2376,0.0,0,hole,65,0.420504
80,2384,0.0,0,hole,8,0.422227
81,2414,0.0,0,hole,30,0.428104
82,2486,0.0,0,hole,72,0.440991
83,2517,0.0,0,hole,31,0.446868
84,2563,0.0,0,hole,46,0.45493
85,2577,0.0,0,hole,14,0.45796
86,2582,0.0,0,hole,5,0.458677
87,2601,0.0,0,hole,19,0.462568
88,2647,0.0,0,hole,46,0.470582
89,2677,0.0,0,hole,30,0.476343
90,2703,0.0,0,hole,26,0.481149
91,2770,0.0,0,hole,67,0.494134
92,2842,0.0,0,hole,72,0.507614
93,2881,0.0,0,hole,39,0.514759
94,2906,0.0,0,hole,25,0.519634
95,2917,0.0,0,hole,11,0.522168
96,2943,0.0,0,hole,26,0.52645
97,2958,0.0,0,hole,15,0.529379
98,2971,0.0,0,hole,13,0.531561
99,3030,0.0,0,hole,59,0.544344
100,3076,0.0,0,hole,46,0.552088
101,3090,0.0,0,hole,14,0.555242
102,3097,0.0,0,hole,7,0.556689
103,3122,0.0,0,hole,25,0.561625
104,3153,0.0,0,hole,31,0.567365
105,3180,0.0,0,hole,27,0.572191
106,3192,0.0,0,hole,12,0.574444
107,3217,0.0,0,hole,25,0.579396
108,3265,0.0,0,hole,48,0.588225
109,3271,0.0,0,hole,6,0.589478
110,3314,0.0,0,hole,43,0.597561
111,3356,0.0,0,hole,42,0.60524
112,3372,0.0,0,hole,16,0.607975
113,3386,0.0,0,hole,14,0.610862
114,3402,0.0,0,hole,16,0.613882
115,3426,0.0,0,hole,24,0.618249
116,3454,0.0,0,hole,28,0.624054
117,3473,0.0,0,hole,19,0.627525
118,3504,0.0,0,hole,31,0.633096
119,3534,0.0,0,hole,30,0.639135
120,3579,0.0,0,hole,45,0.646846
121,3592,0.0,0,hole,13,0.649225
122,3614,0.0,0,hole,22,0.654095
123,3632,0.0,0,hole,18,0.657348
124,3648,0.0,0,hole,16,0.660385
125,3709,0.0,0,hole,61,0.673046
126,3716,0.0,0,hole,7,0.673984
127,3758,0.0,0,hole,42,0.681519
128,3785,0.0,0,hole,27,0.68706
129,3856,0.0,0,hole,71,0.701276
130,3902,0.0,0,hole,46,0.710819
131,3952,0.0,0,hole,50,0.719338
132,3987,0.0,0,hole,35,0.726406
133,4012,0.0,0,hole,25,0.731474
134,4071,0.0,0,hole,59,0.7434
135,4128,0.0,0,hole,57,0.753938
136,4162,0.0,0,hole,34,0.760506
137,4198,0.0,0,hole,36,0.767326
138,4206,0.0,0,hole,8,0.769258
139,4218,0.0,0,hole,12,0.772007
140,4288,0.0,0,hole,70,0.784338
141,4310,0.0,0,hole,22,0.788926
142,4329,0.0,0,hole,19,0.792683
143,4393,0.0,0,hole,64,0.804589
144,4405,0.0,0,hole,12,0.807028
145,4456,0.0,0,hole,51,0.815772
146,4485,0.0,0,hole,29,0.822287
147,4547,0.0,0,hole,62,0.833934
148,4574,0.0,0,hole,27,0.839033
149,4663,0.0,0,hole,89,0.856298
150,4670,0.0,0,hole,7,0.857695
151,4701,0.0,0,hole,31,0.863722
152,4707,0.0,0,hole,6,0.864669
