episode,timesteps,reward,success,outcome,steps,wall_time_s
1,12,0.0,0,hole,12,0.00676
2,76,0.0,0,hole,64,0.00836
3,92,0.0,0,hole,16,0.008781
4,104,0.0,0,hole,12,0.009264
5,163,0.0,0,hole,59,0.020932
6,221,0.0,0,hole,58,0.031647
7,244,0.0,0,hole,23,0.035322
8,254,0.0,0,hole,10,0.037328
9,306,0.0,0,hole,52,0.045874
10,343,0.0,0,hole,37,0.053536
11,375,0.0,0,hole,32,0.059543
12,400,0.0,0,hole,25,0.063779
13,406,0.0,0,hole,6,0.065189
14,443,0.0,0,hole,37,0.071537
15,464,0.0,0,hole,21,0.074919
16,486,0.0,0,hole,22,0.078798
17,499,0.0,0,hole,13,0.080998
18,530,0.0,0,hole,31,0.087107
19,546,0.0,0,hole,16,0.089928
20,555,0.0,0,hole,9,0.091399
21,567,0.0,0,hole,12,0.093522
22,644,0.0,0,hole,77,0.106973
23,653,0.0,0,hole,9,0.108917
24,663,0.0,0,hole,10,0.110306
25,684,0.0,0,hole,21,0.113847
26,703,0.0,0,hole,19,0.117079
27,752,0.0,0,hole,49,0.125946
28,759,0.0,0,hole,7,0.127242
29,812,0.0,0,hole,53,0.136437
30,825,0.0,0,hole,13,0.139
31,854,0.0,0,hole,29,0.143546
32,879,0.0,0,hole,25,0.148662
33,888,0.0,0,hole,9,0.15026
34,902,0.0,0,hole,14,0.1534
35,909,0.0,0,hole,7,0.154785
36,937,0.0,0,hole,28,0.159477
37,1015,0.0,0,hole,78,0.173159
38,1041,0.0,0,hole,26,0.177776
39,1095,0.0,0,hole,54,0.186999
40,1118,0.0,0,hole,23,0.191116
41,1134,0.0,0,hole,16,0.193958
42,1179,0.0,0,hole,45,0.201423
43,1187,0.0,0,hole,8,0.20288
44,1215,0.0,0,hole,28,0.208187
45,1223,0.0,0,hole,8,0.209677
46,1239,0.0,0,hole,16,0.212452
47,1298,0.0,0,hole,59,0.223103
48,1322,0.0,0,hole,24,0.227068
49,1349,0.0,0,hole,27,0.2323
50,1378,0.0,0,hole,29,0.237361
51,1424,0.0,0,hole,46,0.244745
52,1443,0.0,0,hole,19,0.247986
53,1472,0.0,0,hole,29,0.253538
