episode,timesteps,reward,success,outcome,steps,wall_time_s
1,18,0.0,0,hole,18,0.00198
2,29,0.0,0,hole,11,0.002283
3,36,0.0,0,hole,7,0.002463
4,72,0.0,0,hole,36,0.003326
5,101,0.0,0,hole,29,0.004241
6,112,0.0,0,hole,11,0.00617
7,151,0.0,0,hole,39,0.012645
8,155,0.0,0,hole,4,0.013335
9,203,1.0,1,success,48,0.021254
10,261,0.0,0,hole,58,0.030491
11,293,0.0,0,hole,32,0.036056
12,315,0.0,0,hole,22,0.039274
13,327,0.0,0,hole,12,0.041259
14,388,0.0,0,hole,61,0.051049
15,475,0.0,0,hole,87,0.065153
16,523,0.0,0,hole,48,0.072713
17,560,0.0,0,hole,37,0.078262
18,588,0.0,0,hole,28,0.083081
19,617,0.0,0,hole,29,0.087967
20,665,0.0,0,hole,48,0.095221
21,694,0.0,0,hole,29,0.100153
22,737,0.0,0,hole,43,0.106832
23,750,0.0,0,hole,13,0.108889
24,790,0.0,0,hole,40,0.115264
25,804,0.0,0,hole,14,0.117308
26,854,0.0,0,hole,50,0.125742
27,874,0.0,0,hole,20,0.129664
28,1008,0.0,0,hole,134,0.153358
29,1018,0.0,0,hole,10,0.155306
30,1035,0.0,0,hole,17,0.157865
31,1051,0.0,0,hole,16,0.160365
32,1067,0.0,0,hole,16,0.163135
33,1091,0.0,0,hole,24,0.167386
34,1098,0.0,0,hole,7,0.168711
35,1135,0.0,0,hole,37,0.174528
36,1163,0.0,0,hole,28,0.178866
37,1177,0.0,0,hole,14,0.182033
38,1187,0.0,0,hole,10,0.183352
39,1314,0.0,0,hole,127,0.204806
40,1364,0.0,0,hole,50,0.212552
41,1382,0.0,0,hole,18,0.215908
42,1420,0.0,0,hole,38,0.221641
43,1465,0.0,0,hole,45,0.2289
44,1505,0.0,0,hole,40,0.235765
45,1515,0.0,0,hole,10,0.237303
46,1533,0.0,0,hole,18,0.240353
47,1540,0.0,0,hole,7,0.24106
48,1571,0.0,0,hole,31,0.246641
49,1655,0.0,0,hole,84,0.260318
50,1704,0.0,0,hole,49,0.268412
51,1719,0.0,0,hole,15,0.27098
52,1724,0.0,0,hole,5,0.271632
53,1742,0.0,0,hole,18,0.274866
54,1756,0.0,0,hole,14,0.276827
55,1791,0.0,0,hole,35,0.283158
56,1812,0.0,0,hole,21,0.28636
57,1848,0.0,0,hole,36,0.292044
58,1859,0.0,0,hole,11,0.293973
