timesteps,td_error
500,0.06779701262712479
1000,0.06173079460859299
1500,0.036866024136543274
2000,0.025596119463443756
2500,0.0347575768828392
3000,0.030723052099347115
3500,0.047121044248342514
4000,0.033182293176651
4500,0.0326700359582901
5000,0.02820797823369503
5500,0.04203386604785919
6000,0.05879468470811844
6500,0.05283225327730179
7000,0.054178982973098755
7500,0.08286548405885696
8000,0.04062997177243233
8500,0.06510809808969498
9000,0.059735484421253204
9500,0.0576479509472847
10000,0.05701552331447601
10500,0.11087183654308319
11000,0.07275141775608063
11500,0.07645846903324127
12000,0.07459976524114609
12500,0.08248195052146912
13000,0.04921109974384308
13500,0.08035217970609665
14000,0.06425418704748154
14500,0.07940559089183807
15000,0.08174606412649155
15500,0.04527418315410614
16000,0.06688937544822693
16500,0.0644870400428772
17000,0.052774373441934586
17500,0.04958590120077133
18000,0.0425865575671196
18500,0.0968676283955574
19000,0.06175076961517334
19500,0.050817232578992844
20000,0.06220579892396927
20500,0.07067667692899704
21000,0.06495384871959686
21500,0.04331507533788681
22000,0.08621793985366821
22500,0.05741766840219498
23000,0.049457259476184845
23500,0.049490779638290405
24000,0.0896020233631134
24500,0.053927354514598846
25000,0.04747699946165085
25500,0.052738651633262634
26000,0.06853870302438736
26500,0.049900658428668976
27000,0.0542830266058445
27500,0.05839356780052185
28000,0.05467473343014717
28500,0.06727684289216995
29000,0.052017319947481155
29500,0.04838983714580536
30000,0.04557330161333084
30500,0.05336720496416092
31000,0.062310002744197845
31500,0.05606122687458992
32000,0.05400724709033966
32500,0.039747968316078186
33000,0.0465964674949646
33500,0.04391922056674957
34000,0.05171121284365654
34500,0.05292771756649017
35000,0.05293048173189163
35500,0.059390872716903687
36000,0.04830910265445709
36500,0.05137694627046585
37000,0.0398380383849144
37500,0.046430524438619614
38000,0.04132295027375221
38500,0.04958515241742134
39000,0.05888918787240982
39500,0.053211987018585205
40000,0.051305629312992096
40500,0.04720502346754074
41000,0.055569734424352646
41500,0.05282808840274811
42000,0.05587773025035858
42500,0.040449466556310654
43000,0.05193328484892845
43500,0.043278373777866364
44000,0.05430528149008751
44500,0.06309248507022858
45000,0.05291852355003357
45500,0.0746559277176857
46000,0.049773503094911575
46500,0.06082978472113609
47000,0.05410618707537651
47500,0.05889604240655899
48000,0.05819038674235344
48500,0.051121097058057785
49000,0.05543772503733635
49500,0.057453617453575134
50000,0.05147227644920349
50500,0.06243777647614479
51000,0.05596316605806351
51500,0.055892471224069595
52000,0.05572613701224327
52500,0.05476722866296768
53000,0.05072250962257385
53500,0.054902590811252594
54000,0.056737542152404785
54500,0.03971805050969124
55000,0.04865746200084686
55500,0.04395455867052078
56000,0.04793994873762131
56500,0.06503763794898987
57000,0.044934868812561035
57500,0.05956735089421272
58000,0.059167616069316864
58500,0.0509708896279335
59000,0.050350598990917206
59500,0.0449194610118866
60000,0.052604883909225464
60500,0.052883535623550415
61000,0.05309871584177017
61500,0.04620099067687988
62000,0.040721528232097626
62500,0.05653594806790352
63000,0.04620461165904999
63500,0.04973987489938736
64000,0.06101952865719795
64500,0.05259253457188606
65000,0.04603653401136398
65500,0.06181441619992256
66000,0.04940735921263695
66500,0.0454045794904232
67000,0.061657458543777466
67500,0.060266513377428055
68000,0.047902949154376984
68500,0.03445598483085632
69000,0.0491398423910141
69500,0.0428098626434803
70000,0.06811656057834625
70500,0.051492977887392044
71000,0.05762297660112381
71500,0.055042389780282974
72000,0.05253884941339493
72500,0.05220339447259903
73000,0.04524514824151993
73500,0.05492287129163742
74000,0.057824574410915375
74500,0.04869531840085983
75000,0.05574450641870499
75500,0.05908563360571861
76000,0.04301869124174118
76500,0.07286196202039719
77000,0.05638556927442551
77500,0.05542067810893059
78000,0.05269566923379898
78500,0.05622521787881851
79000,0.050118301063776016
79500,0.05723332241177559
80000,0.056290920823812485
80500,0.058185555040836334
81000,0.05635892599821091
81500,0.04237969592213631
82000,0.05530322715640068
82500,0.045418933033943176
83000,0.05115773528814316
83500,0.05153835564851761
84000,0.055455565452575684
84500,0.05896410718560219
85000,0.050351694226264954
85500,0.05426411330699921
86000,0.04990245774388313
86500,0.04676401987671852
87000,0.04989011585712433
87500,0.05600675940513611
88000,0.05544893443584442
88500,0.05331005901098251
89000,0.05152673274278641
89500,0.0511251725256443
90000,0.04532201960682869
90500,0.05473081395030022
91000,0.052086737006902695
91500,0.050882160663604736
92000,0.04307032376527786
92500,0.05407533049583435
93000,0.04812664911150932
93500,0.058551013469696045
94000,0.05100017413496971
94500,0.04945119470357895
95000,0.04277342930436134
95500,0.0690520629286766
96000,0.050411857664585114
96500,0.04697621986269951
97000,0.05015003681182861
97500,0.050947144627571106
98000,0.05274978280067444
98500,0.045400723814964294
99000,0.050669312477111816
99500,0.07146526128053665
100000,0.041606366634368896
100500,0.06958773732185364
101000,0.0492420494556427
101500,0.08251843601465225
102000,0.049842193722724915
102500,0.045380569994449615
103000,0.0556320920586586
103500,0.06241971626877785
104000,0.04427347704768181
104500,0.04788076505064964
105000,0.05907408893108368
105500,0.05667967349290848
106000,0.051294032484292984
106500,0.04326406866312027
107000,0.045119307935237885
107500,0.04799273610115051
108000,0.05305100977420807
108500,0.05080992728471756
109000,0.06486248224973679
109500,0.05393565446138382
110000,0.04539299011230469
110500,0.05068955570459366
111000,0.05126643180847168
111500,0.06257227808237076
112000,0.0730590745806694
112500,0.05019174888730049
113000,0.04927707463502884
113500,0.05687519907951355
114000,0.05948137491941452
114500,0.04945683851838112
115000,0.052878592163324356
115500,0.046875353902578354
116000,0.04833098128437996
116500,0.05002034083008766
117000,0.0450345017015934
117500,0.048720669001340866
118000,0.045961521565914154
118500,0.05074897035956383
119000,0.04399274289608002
119500,0.05812692642211914
120000,0.05166347324848175
120500,0.05661558732390404
121000,0.053687043488025665
121500,0.046439461410045624
122000,0.04300207644701004
122500,0.043180838227272034
123000,0.0352339893579483
123500,0.036612190306186676
124000,0.05578416958451271
124500,0.04352731630206108
125000,0.04196195304393768
125500,0.05011286586523056
126000,0.05466736853122711
126500,0.04542592167854309
127000,0.050424396991729736
127500,0.0503852441906929
128000,0.044468387961387634
128500,0.044089868664741516
129000,0.04981492459774017
129500,0.05788055807352066
130000,0.051527149975299835
130500,0.05815928801894188
131000,0.052860431373119354
131500,0.054244495928287506
132000,0.050262562930583954
132500,0.04498693346977234
133000,0.060249753296375275
133500,0.049199994653463364
134000,0.0700814425945282
134500,0.04651710391044617
135000,0.049384117126464844
135500,0.04857539013028145
136000,0.05228578671813011
136500,0.05194894224405289
137000,0.05592517554759979
137500,0.052418917417526245
138000,0.046582724899053574
138500,0.04941537231206894
139000,0.04699321091175079
139500,0.04814249649643898
140000,0.05778356269001961
140500,0.053479429334402084
141000,0.038390129804611206
141500,0.04975011199712753
142000,0.04896901547908783
142500,0.05463837832212448
143000,0.04110056534409523
143500,0.05046643316745758
144000,0.06891902536153793
144500,0.052934106439352036
145000,0.0685964971780777
145500,0.049722760915756226
146000,0.0595485121011734
146500,0.05945444107055664
147000,0.04067746922373772
147500,0.04288497939705849
148000,0.05140409618616104
148500,0.0500292107462883
149000,0.05428501218557358
149500,0.04857286065816879
150000,0.04831411689519882
150500,0.04456741362810135
151000,0.037561386823654175
151500,0.04235319793224335
152000,0.04385920241475105
152500,0.0471714548766613
153000,0.04947155714035034
153500,0.044126927852630615
154000,0.05453234165906906
154500,0.049051959067583084
155000,0.05715315043926239
155500,0.05539697781205177
156000,0.05599433183670044
156500,0.05506141483783722
157000,0.05216646566987038
157500,0.044229477643966675
158000,0.05698978155851364
158500,0.047407470643520355
159000,0.04552306607365608
159500,0.04617542400956154
160000,0.05107762664556503
160500,0.05421675741672516
161000,0.06074245274066925
161500,0.05413910001516342
162000,0.04729000851511955
