episode,timesteps,reward,success,outcome,steps,wall_time_s
1,21,-1.01,0,hole,21,0.001916
2,51,-0.95,0,hole,30,0.002742
3,67,-0.81,0,hole,16,0.003204
4,93,-0.91,0,hole,26,0.003916
5,114,-1.01,0,hole,21,0.007421
6,118,-0.84,0,hole,4,0.00821
7,151,-0.98,0,hole,33,0.015973
8,167,-0.81,0,hole,16,0.019135
9,171,-0.84,0,hole,4,0.020042
10,209,-1.03,0,hole,38,0.029181
11,269,-1.25,0,hole,60,0.04112
12,328,-1.39,0,hole,59,0.053594
13,381,-1.18,0,hole,53,0.064745
14,399,-0.83,0,hole,18,0.068251
15,407,-0.88,0,hole,8,0.070179
16,468,-1.41,0,hole,61,0.083059
17,539,-1.51,0,hole,71,0.098891
18,561,-1.02,0,hole,22,0.103431
19,613,-1.32,0,hole,52,0.114121
20,687,-1.54,0,hole,74,0.128656
21,732,-1.1,0,hole,45,0.158338
22,797,-1.25,0,hole,65,0.220808
23,834,-0.92,0,hole,37,0.230264
24,849,-0.8,0,hole,15,0.233164
25,868,-0.99,0,hole,19,0.23657
26,893,-1.05,0,hole,25,0.241882
27,932,-1.19,0,hole,39,0.250784
28,976,-1.24,0,hole,44,0.259842
29,1003,-0.92,0,hole,27,0.266924
30,1037,-1.14,0,hole,34,0.273764
31,1066,-1.09,0,hole,29,0.279725
32,1078,-0.92,0,hole,12,0.282282
33,1103,-0.9,0,hole,25,0.28764
34,1134,-0.96,0,hole,31,0.29459
35,1151,-0.82,0,hole,17,0.298661
36,1190,-1.04,0,hole,39,0.306789
37,1214,-0.89,0,hole,24,0.312696
38,1241,-0.92,0,hole,27,0.318524
39,1270,-1.09,0,hole,29,0.324125
40,1293,-0.88,0,hole,23,0.329019
41,1316,-1.03,0,hole,23,0.333965
42,1414,-1.78,0,hole,98,0.355201
43,1463,-1.14,0,hole,49,0.36507
44,1473,-0.9,0,hole,10,0.367439
45,1487,-0.94,0,hole,14,0.370346
46,1566,-1.44,0,hole,79,0.3882
47,1622,-1.16,0,hole,56,0.400765
48,1640,-0.83,0,hole,18,0.403958
49,1697,-1.22,0,hole,57,0.417017
50,1716,-0.99,0,hole,19,0.420656
51,1807,-1.56,0,hole,91,0.439188
52,1829,-1.02,0,hole,22,0.443673
53,1896,-1.47,0,hole,67,0.457044
54,1965,-1.34,0,hole,69,0.471897
55,1980,-0.8,0,hole,15,0.474668
56,2015,-1.0,0,hole,35,0.482735
57,2047,-0.97,0,hole,32,0.489448
58,2107,-1.4,0,hole,60,0.502797
59,2121,-0.94,0,hole,14,0.505671
60,2169,-1.28,0,hole,48,0.515657
61,2180,-0.91,0,hole,11,0.517706
62,2190,-0.9,0,hole,10,0.519804
63,2225,-1.0,0,hole,35,0.527491
64,2247,-1.02,0,hole,22,0.532161
