run_tag,repeat,map_size,config_name,one_hot,reward_shaping,is_slippery,total_timesteps,test_episodes,avg_reward,success_rate,dqn_kwargs_json,output_dir
shaped_discrete_200k_rep5,5,8,cfg1_default_sb3,False,True,True,200000,1000,0.9568699999999999,0.968,"{""batch_size"": 32, ""buffer_size"": 100000, ""exploration_final_eps"": 0.05, ""exploration_initial_eps"": 1.0, ""gamma"": 0.99, ""learning_rate"": 0.0001, ""target_update_interval"": 10000}",/Users/Peter/Desktop/CISC856/project/cisc_856_project/dqn_plots/sweep/shaped_discrete_200k_rep5/8x8/shaped/cfg1_default_sb3
shaped_discrete_200k_rep5,5,8,cfg2_reference,False,True,True,200000,1000,1.0208799999999998,0.994,"{""batch_size"": 64, ""buffer_size"": 10000, ""exploration_final_eps"": 0.01, ""exploration_initial_eps"": 0.5, ""gamma"": 0.99, ""learning_rate"": 0.001, ""target_update_interval"": 100}",/Users/Peter/Desktop/CISC856/project/cisc_856_project/dqn_plots/sweep/shaped_discrete_200k_rep5/8x8/shaped/cfg2_reference
shaped_discrete_200k_rep5,5,8,cfg3_best_so_far,False,True,True,200000,1000,1.04832,0.996,"{""batch_size"": 64, ""buffer_size"": 10000, ""exploration_final_eps"": 0.01, ""exploration_initial_eps"": 0.6, ""gamma"": 0.99, ""learning_rate"": 0.001, ""target_update_interval"": 100}",/Users/Peter/Desktop/CISC856/project/cisc_856_project/dqn_plots/sweep/shaped_discrete_200k_rep5/8x8/shaped/cfg3_best_so_far
shaped_discrete_200k_rep5,5,8,cfg4_lr_5e4,False,True,True,200000,1000,0.9794299999999999,0.988,"{""batch_size"": 64, ""buffer_size"": 10000, ""exploration_final_eps"": 0.01, ""exploration_initial_eps"": 0.5, ""gamma"": 0.99, ""learning_rate"": 0.0005, ""target_update_interval"": 100}",/Users/Peter/Desktop/CISC856/project/cisc_856_project/dqn_plots/sweep/shaped_discrete_200k_rep5/8x8/shaped/cfg4_lr_5e4
shaped_discrete_200k_rep5,5,8,cfg5_more_explore,False,True,True,200000,1000,1.06202,0.996,"{""batch_size"": 64, ""buffer_size"": 10000, ""exploration_final_eps"": 0.01, ""exploration_initial_eps"": 1.0, ""gamma"": 0.99, ""learning_rate"": 0.001, ""target_update_interval"": 100}",/Users/Peter/Desktop/CISC856/project/cisc_856_project/dqn_plots/sweep/shaped_discrete_200k_rep5/8x8/shaped/cfg5_more_explore
shaped_discrete_200k_rep5,5,8,cfg6_target_slow,False,True,True,200000,1000,0.9789,0.988,"{""batch_size"": 64, ""buffer_size"": 10000, ""exploration_final_eps"": 0.01, ""exploration_initial_eps"": 0.6, ""gamma"": 0.99, ""learning_rate"": 0.001, ""target_update_interval"": 1000}",/Users/Peter/Desktop/CISC856/project/cisc_856_project/dqn_plots/sweep/shaped_discrete_200k_rep5/8x8/shaped/cfg6_target_slow
